field	covariate
anthropology	4.764232538426453
archaeology	4.5589317096300865
art history	4.259168342035233
astronomy	4.384175054533591
biochemistry	2.02607735248969
chemistry	4.35829295182323
classics	4.343762431315447
communications	3.4135165723903733
comparative literature	2.4761374434601082
computer science	3.3690317289947633
earth sciences	3.1334747032336576
economics	3.746871635893349
education	4.754236922562075
engineering	3.759485666121524
english literature	3.89430262903565
evolutionary biology	4.054939443677411
history	2.2753783780335652
linguistics	3.9475830194997004
mathematics	2.2605419693297932
middle eastern studies	4.42747046642082
molecular biology	4.656236252821806
music	3.812333608984926
neuroscience	2.834220307818507
philosophy	3.7249802446074365
physics	4.570594236940545
political science	3.1236020713175208
psychology	2.2003951719553374
sociology	3.2224833573138496
spanish literature	3.431475660420962
statistics	2.521121279343072
