field	covariate
anthropology	2.1987126390177645
archaeology	4.822826488162825
art history	4.971309449225736
astronomy	3.341688078882652
biochemistry	3.1647381002716974
chemistry	2.7962783529116977
classics	2.1098497570796857
communications	4.533566763707233
comparative literature	4.640175114021622
computer science	4.231465324215696
earth sciences	4.588495267173323
economics	4.890606426538846
education	4.076722314508073
engineering	4.894919523332852
english literature	2.4278872248450707
evolutionary biology	2.2523763592428754
history	3.081719555118611
linguistics	2.7354864664504865
mathematics	2.2895861770160773
middle eastern studies	4.11673274925508
molecular biology	2.674095476954081
music	3.7802285706570493
neuroscience	2.938808942934646
philosophy	4.631343294102772
physics	2.618062348966072
political science	3.3955774464174713
psychology	2.730282636871927
sociology	3.684795774407263
spanish literature	2.2071069738657063
statistics	4.429173662159166
