field	covariate
anthropology	4.121366103392959
archaeology	2.3621690809425573
art history	2.5421000087572816
astronomy	2.240925032676434
biochemistry	2.5959053591224173
chemistry	2.634301067314458
classics	3.834420549491365
communications	2.423885647589189
comparative literature	4.7274598922036395
computer science	4.464106776594045
earth sciences	2.3419347467933678
economics	3.223124169763712
education	2.4056964264872343
engineering	3.8040397819510967
english literature	4.761115844781262
evolutionary biology	2.709673901966766
history	3.934562136834453
linguistics	4.371399247718586
mathematics	4.286749268185661
middle eastern studies	3.2942249218954065
molecular biology	4.715701760058934
music	4.448907038550365
neuroscience	4.824846818036333
philosophy	4.0560211432018916
physics	2.932009030631381
political science	2.8612540511553233
psychology	3.5244475500459145
sociology	4.150131359795138
spanish literature	2.2087830762388183
statistics	2.44015462423346
