field	covariate
anthropology	4.060166388915593
archaeology	2.0070352083480962
art history	2.18260648196478
astronomy	2.3741086420671556
biochemistry	2.4781272864781734
chemistry	3.1092337609447362
classics	3.4247667635510064
communications	2.523346673428623
comparative literature	4.8696612374919415
computer science	3.325652102271503
earth sciences	3.138243056840729
economics	2.9562081398553746
education	4.295493717186055
engineering	2.0150870438866613
english literature	3.02460216357182
evolutionary biology	2.6254013371088254
history	2.66512960851467
linguistics	2.369933098024881
mathematics	2.4462336375210842
middle eastern studies	3.6150351164513643
molecular biology	2.267737773023864
music	4.7597776077807445
neuroscience	4.11499821799857
philosophy	3.924939678124618
physics	3.5000339564380045
political science	3.922053456746709
psychology	3.875360046346103
sociology	3.9612551468429733
spanish literature	4.868858678638388
statistics	3.865982857442636
