field	covariate
anthropology	2.0215439389083047
archaeology	3.6117808105385802
art history	4.600212502896088
astronomy	2.839238228780408
biochemistry	2.2878403019725924
chemistry	4.155754346341075
classics	3.6037903001731686
communications	3.6412218028272334
comparative literature	4.09503641972271
computer science	2.666112091272975
earth sciences	2.10388567903115
economics	4.981968746466865
education	3.1518145841968717
engineering	4.462754527932464
english literature	3.0685935854063273
evolutionary biology	4.2999677274301265
history	4.596370327808257
linguistics	4.202034839525474
mathematics	4.808419675286391
middle eastern studies	3.0047010776391754
molecular biology	4.560087135314363
music	2.9536193026193462
neuroscience	3.554896987312383
philosophy	4.410818638073138
physics	2.8763534648253737
political science	4.525735355274865
psychology	2.7650332297738744
sociology	2.90602478720332
spanish literature	3.9844317720380484
statistics	2.3987923597518
