field	covariate
anthropology	2.7931470822138618
archaeology	3.6729925911327337
art history	4.09957838186523
astronomy	3.056501636113616
biochemistry	3.81394661066175
chemistry	4.22224468407339
classics	2.794122638270446
communications	2.4530820401500844
comparative literature	3.075069481340643
computer science	4.350069153409758
earth sciences	2.9432038091806794
economics	2.472676791795961
education	2.3907160582175675
engineering	2.926312069702906
english literature	4.884491864583984
evolutionary biology	2.273623241406098
history	4.416036722819906
linguistics	3.931849096180042
mathematics	3.5908693736541695
middle eastern studies	4.155265162199757
molecular biology	4.884223590242662
music	4.5154456183824205
neuroscience	3.2288993788206977
philosophy	2.5500367127389425
physics	4.070308786339221
political science	2.556918602577213
psychology	2.0248477634298383
sociology	4.289206028058276
spanish literature	2.29632296802523
statistics	2.5808920490027867
