field	covariate
anthropology	4.464886077117955
archaeology	2.4766423892395544
art history	2.7906461165779914
astronomy	3.292560805405977
biochemistry	2.167216341255711
chemistry	2.8714696922544523
classics	4.309996274812859
communications	4.697941786483721
comparative literature	2.0191855019079097
computer science	2.811679980661887
earth sciences	3.144853299862592
economics	3.4818129332952443
education	3.3201158444461187
engineering	4.904267466457034
english literature	2.710679987307383
evolutionary biology	3.903853243139169
history	3.6717601164107494
linguistics	4.70842024774589
mathematics	4.821835197942995
middle eastern studies	2.2919461045645977
molecular biology	4.980502216790628
music	3.3300495889820496
neuroscience	4.81894231676627
philosophy	3.2681859178861994
physics	4.317147995117037
political science	3.8086094023597536
psychology	2.395354544378781
sociology	2.52873590305508
spanish literature	4.300730190924759
statistics	2.6900923089485413
