from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	31	132
anthropology	archaeology	103	61
anthropology	art history	7	17
anthropology	astronomy	2	16
anthropology	biochemistry	3	12
anthropology	chemistry	48	28
anthropology	classics	9	169
anthropology	communications	26	91
anthropology	comparative literature	225	107
anthropology	computer science	26	47
anthropology	earth sciences	30	15
anthropology	economics	51	38
anthropology	education	11	41
anthropology	engineering	70	314
anthropology	english literature	131	108
anthropology	evolutionary biology	343	370
anthropology	history	141	240
anthropology	linguistics	8	15
anthropology	mathematics	26	102
anthropology	middle eastern studies	49	101
anthropology	molecular biology	42	126
anthropology	music	37	283
anthropology	neuroscience	220	330
anthropology	philosophy	45	62
anthropology	physics	1	0
anthropology	political science	70	304
anthropology	psychology	75	445
anthropology	sociology	7	26
anthropology	spanish literature	14	61
anthropology	statistics	3	98
archaeology	anthropology	67	6
archaeology	archaeology	166	8
archaeology	art history	66	46
archaeology	astronomy	12	8
archaeology	biochemistry	87	20
archaeology	chemistry	97	23
archaeology	classics	170	33
archaeology	communications	81	59
archaeology	comparative literature	51	8
archaeology	computer science	82	93
archaeology	earth sciences	174	264
archaeology	economics	25	51
archaeology	education	175	70
archaeology	engineering	212	83
archaeology	english literature	352	43
archaeology	evolutionary biology	100	12
archaeology	history	109	247
archaeology	linguistics	40	3
archaeology	mathematics	86	374
archaeology	middle eastern studies	4	13
archaeology	molecular biology	156	115
archaeology	music	278	72
archaeology	neuroscience	62	5
archaeology	philosophy	202	10
archaeology	physics	146	93
archaeology	political science	56	59
archaeology	psychology	22	7
archaeology	sociology	84	11
archaeology	spanish literature	780	46
archaeology	statistics	164	104
art history	anthropology	81	57
art history	archaeology	79	57
art history	art history	35	53
art history	astronomy	1	3
art history	biochemistry	62	70
art history	chemistry	31	18
art history	classics	8	16
art history	communications	8	68
art history	comparative literature	224	107
art history	computer science	1	5
art history	earth sciences	7	29
art history	economics	35	4
art history	education	20	1
art history	engineering	0	0
art history	english literature	302	79
art history	evolutionary biology	413	174
art history	history	19	8
art history	linguistics	4	1
art history	mathematics	0	0
art history	middle eastern studies	49	14
art history	molecular biology	22	24
art history	music	0	4
