field	covariate
anthropology	3.1336997962746054
archaeology	3.8239379145972547
art history	2.208805789981859
astronomy	4.993470424938605
biochemistry	2.709797680244462
chemistry	3.4880560986275997
classics	3.9321903203952795
communications	3.0416789056874896
comparative literature	3.6375033936439514
computer science	4.0241922542106785
earth sciences	4.0554132200627375
economics	2.444412803934607
education	3.400533135025099
engineering	3.164906807205304
english literature	3.6185287341455794
evolutionary biology	4.228445952126402
history	3.009767849531719
linguistics	2.0275027383590802
mathematics	4.353775032010983
middle eastern studies	3.9054511529367026
molecular biology	2.042081115324076
music	2.6477591041345314
neuroscience	3.173796386353829
philosophy	2.6121653031876884
physics	2.9133356782765696
political science	3.5105119721644047
psychology	2.4604942130074496
sociology	2.0515888084319363
spanish literature	3.002806373784008
statistics	4.34782929848935
