from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	1	0
anthropology	archaeology	11	3
anthropology	art history	1	0
anthropology	astronomy	155	86
anthropology	biochemistry	0	3
anthropology	chemistry	4	1
anthropology	classics	161	426
anthropology	communications	5	7
anthropology	comparative literature	1	0
anthropology	computer science	0	0
anthropology	earth sciences	0	4
anthropology	economics	2	0
anthropology	education	14	7
anthropology	engineering	145	116
anthropology	english literature	2	4
anthropology	evolutionary biology	12	21
anthropology	history	4	6
anthropology	linguistics	16	69
anthropology	mathematics	47	15
anthropology	middle eastern studies	6	17
anthropology	molecular biology	15	42
anthropology	music	35	41
anthropology	neuroscience	37	11
anthropology	philosophy	40	128
anthropology	physics	34	20
anthropology	political science	454	79
anthropology	psychology	1	8
anthropology	sociology	41	24
anthropology	spanish literature	6	11
anthropology	statistics	0	2
archaeology	anthropology	12	1
archaeology	archaeology	19	4
archaeology	art history	9	4
archaeology	astronomy	28	2
archaeology	biochemistry	27	7
archaeology	chemistry	12	2
archaeology	classics	30	3
archaeology	communications	33	2
archaeology	comparative literature	30	9
archaeology	computer science	2	0
archaeology	earth sciences	33	17
archaeology	economics	10	1
archaeology	education	51	12
archaeology	engineering	172	1
archaeology	english literature	4	3
archaeology	evolutionary biology	159	4
archaeology	history	6	0
archaeology	linguistics	51	7
archaeology	mathematics	365	9
archaeology	middle eastern studies	53	29
archaeology	molecular biology	2	1
archaeology	music	5	0
archaeology	neuroscience	40	2
archaeology	philosophy	103	51
archaeology	physics	160	4
archaeology	political science	23	6
archaeology	psychology	27	24
archaeology	sociology	37	3
archaeology	spanish literature	81	6
archaeology	statistics	4	0
art history	anthropology	15	10
art history	archaeology	38	8
art history	art history	1	0
art history	astronomy	114	124
art history	biochemistry	3	2
art history	chemistry	49	84
art history	classics	108	61
art history	communications	1	6
art history	comparative literature	11	10
art history	computer science	1	0
art history	earth sciences	33	27
art history	economics	67	13
art history	education	14	27
art history	engineering	63	81
art history	english literature	0	1
art history	evolutionary biology	33	46
art history	history	1	1
art history	linguistics	103	26
art history	mathematics	35	28
art history	middle eastern studies	4	3
art history	molecular biology	3	7
art history	music	52	32
art history	neuroscience	120	23
art history	philosophy	13	34
art history	physics	126	34
art history	political science	235	150
art history	psychology	12	22
art history	sociology	18	5
art history	spanish literature	68	239
art history	statistics	2	2
astronomy	anthropology	19	7
astronomy	archaeology	10	11
astronomy	art history	26	42
astronomy	astronomy	126	158
astronomy	biochemistry	16	11
astronomy	chemistry	75	31
astronomy	classics	117	18
astronomy	communications	57	46
astronomy	comparative literature	21	17
astronomy	computer science	39	10
astronomy	earth sciences	4	25
astronomy	economics	140	39
astronomy	education	9	11
astronomy	engineering	33	12
astronomy	english literature	10	2
astronomy	evolutionary biology	189	80
astronomy	history	11	9
astronomy	linguistics	142	69
astronomy	mathematics	113	140
astronomy	middle eastern studies	7	19
astronomy	molecular biology	4	4
astronomy	music	4	12
astronomy	neuroscience	268	225
astronomy	philosophy	89	21
astronomy	physics	60	15
astronomy	political science	185	28
astronomy	psychology	124	125
astronomy	sociology	19	91
astronomy	spanish literature	8	2
astronomy	statistics	84	31
biochemistry	anthropology	15	18
biochemistry	archaeology	0	0
biochemistry	art history	17	7
biochemistry	astronomy	53	44
biochemistry	biochemistry	1	0
biochemistry	chemistry	3	0
biochemistry	classics	548	169
biochemistry	communications	1	0
biochemistry	comparative literature	1	0
biochemistry	computer science	3	1
biochemistry	earth sciences	5	10
biochemistry	economics	18	3
biochemistry	education	2	3
biochemistry	engineering	20	9
biochemistry	english literature	2	4
biochemistry	evolutionary biology	390	104
biochemistry	history	7	1
biochemistry	linguistics	37	7
biochemistry	mathematics	53	18
biochemistry	middle eastern studies	7	4
biochemistry	molecular biology	1	1
biochemistry	music	0	0
biochemistry	neuroscience	69	229
biochemistry	philosophy	123	36
biochemistry	physics	34	36
biochemistry	political science	36	72
biochemistry	psychology	7	5
biochemistry	sociology	12	15
biochemistry	spanish literature	139	119
biochemistry	statistics	33	44
chemistry	anthropology	4	2
chemistry	archaeology	24	126
chemistry	art history	44	23
chemistry	astronomy	44	14
chemistry	biochemistry	0	0
chemistry	chemistry	17	1
chemistry	classics	56	11
chemistry	communications	1	0
chemistry	comparative literature	5	15
chemistry	computer science	3	8
chemistry	earth sciences	9	7
chemistry	economics	5	4
chemistry	education	0	0
chemistry	engineering	241	119
chemistry	english literature	39	45
chemistry	evolutionary biology	36	12
chemistry	history	26	4
chemistry	linguistics	123	150
chemistry	mathematics	342	90
chemistry	middle eastern studies	6	4
chemistry	molecular biology	20	3
chemistry	music	25	32
chemistry	neuroscience	16	0
chemistry	philosophy	4	6
chemistry	physics	54	21
chemistry	political science	112	64
chemistry	psychology	4	2
chemistry	sociology	35	12
chemistry	spanish literature	163	64
chemistry	statistics	64	16
classics	anthropology	10	497
classics	archaeology	118	172
classics	art history	17	128
classics	astronomy	147	11
classics	biochemistry	53	42
classics	chemistry	0	12
classics	classics	38	60
classics	communications	243	204
classics	comparative literature	194	115
classics	computer science	132	97
classics	earth sciences	12	172
classics	economics	10	36
classics	education	10	215
classics	engineering	20	15
classics	english literature	0	19
classics	evolutionary biology	138	200
classics	history	17	77
classics	linguistics	76	34
classics	mathematics	190	105
classics	middle eastern studies	13	101
classics	molecular biology	4	29
classics	music	35	301
classics	neuroscience	56	34
classics	philosophy	1	10
classics	physics	11	74
classics	political science	35	38
classics	psychology	47	109
classics	sociology	27	498
classics	spanish literature	35	94
classics	statistics	13	83
communications	anthropology	0	1
communications	archaeology	1	1
communications	art history	1	22
communications	astronomy	161	319
communications	biochemistry	9	7
communications	chemistry	0	1
communications	classics	55	54
communications	communications	2	6
communications	comparative literature	2	5
communications	computer science	5	23
communications	earth sciences	38	28
communications	economics	10	31
communications	education	1	8
communications	engineering	43	85
communications	english literature	0	2
communications	evolutionary biology	33	55
communications	history	2	5
communications	linguistics	2	7
communications	mathematics	3	0
communications	middle eastern studies	2	1
communications	molecular biology	6	51
communications	music	2	9
communications	neuroscience	101	140
communications	philosophy	10	42
communications	physics	51	41
communications	political science	11	40
communications	psychology	4	45
communications	sociology	0	7
communications	spanish literature	24	144
communications	statistics	0	5
comparative literature	anthropology	18	7
comparative literature	archaeology	1	0
comparative literature	art history	4	0
comparative literature	astronomy	25	5
comparative literature	biochemistry	2	2
comparative literature	chemistry	1	0
