field	covariate
anthropology	2.3214024237766635
archaeology	4.516254455646877
art history	4.580126969294467
astronomy	3.8636972974135597
biochemistry	4.995588802308097
chemistry	3.496134477398546
classics	2.8274530254341554
communications	4.068197015854343
comparative literature	2.3272799151233436
computer science	3.8013883696026696
earth sciences	3.7587261966120673
economics	4.327980084657377
education	3.5769758453082114
engineering	3.1690375015339542
english literature	2.6027749262519264
evolutionary biology	3.2319082704346935
history	4.4208320875844365
linguistics	3.602060699207856
mathematics	4.848240805630223
middle eastern studies	2.8202383583666224
molecular biology	3.51219878203772
music	2.4856607432327555
neuroscience	4.123339876617663
philosophy	3.2385334465676707
physics	2.0718030772316203
political science	4.862783258420583
psychology	2.484134412407424
sociology	3.9332279112360764
spanish literature	2.4945476119607224
statistics	2.132724733606126
