field	covariate
anthropology	3.8430609711567123
archaeology	2.6014502446279764
art history	2.5867970179025894
astronomy	2.825184302503009
biochemistry	2.5035280417250587
chemistry	2.1934277428180193
classics	3.2880891460091597
communications	3.678837695285044
comparative literature	2.2792279067923085
computer science	4.544965614686177
earth sciences	4.728447384484283
economics	4.5087044649861845
education	2.2127861975576004
engineering	4.1994589005538465
english literature	3.338459214505528
evolutionary biology	4.530846207868265
history	2.047970035188492
linguistics	3.869380975679726
mathematics	4.185206043539994
middle eastern studies	4.695603320472894
molecular biology	2.96653507116521
music	3.5053843756638177
neuroscience	3.788674252265901
philosophy	4.5013319619791075
physics	2.489301919772915
political science	2.370425877079797
psychology	4.1888141634205915
sociology	4.202721716840608
spanish literature	3.4288564964141335
statistics	2.0621539251833756
