field	covariate
anthropology	4.913388696640107
archaeology	4.597120388294227
art history	3.315131599647771
astronomy	2.3145929112524133
biochemistry	3.4582328799324644
chemistry	3.383759432720537
classics	4.656585425401203
communications	3.3838883577731433
comparative literature	3.83055391044739
computer science	3.3041626381515843
earth sciences	4.4613589747010405
economics	3.1997876739994098
education	4.110187277437532
engineering	3.218590041334237
english literature	3.6901427122229706
evolutionary biology	3.625252795603916
history	3.827036021360051
linguistics	4.424262409715558
mathematics	2.8363857720973793
middle eastern studies	3.7585766957305307
molecular biology	4.776345616195357
music	3.471318761441485
neuroscience	3.935704074277959
philosophy	4.153749144678359
physics	4.417660308537181
political science	4.287923902470169
psychology	4.588340158773306
sociology	2.1672667035968334
spanish literature	2.989294091314525
statistics	2.537631528301141
