field	covariate
anthropology	3.5921640730139797
archaeology	4.078888539472655
art history	4.762474487569287
astronomy	2.2636302014373353
biochemistry	3.8326508810214066
chemistry	2.7625911843158835
classics	4.2187435304858045
communications	4.584154063668549
comparative literature	2.5614997053743265
computer science	4.673937645754972
earth sciences	3.7501607318010386
economics	2.2090012887665456
education	4.359721374878763
engineering	2.5124691743257146
english literature	4.6565714054366865
evolutionary biology	3.25182753485644
history	2.7146656024977016
linguistics	2.2230121472398836
mathematics	4.196941052342955
middle eastern studies	3.9310975314930388
molecular biology	2.9482238824837133
music	3.8870167105232936
neuroscience	4.645142304155037
philosophy	3.2710251758140934
physics	3.0702477194218285
political science	3.3178473974692055
psychology	3.8658536129620593
sociology	3.252268438113084
spanish literature	4.088399717310491
statistics	2.8444008874602202
