field	covariate
anthropology	2.9267268573405723
archaeology	4.299914273893647
art history	2.2492734488885113
astronomy	3.3155000977677265
biochemistry	3.34388926253664
chemistry	2.3882760917050696
classics	3.435954729652513
communications	4.779421403458198
comparative literature	3.0953862603916145
computer science	2.208341417481475
earth sciences	4.710531245503699
economics	3.0432633459972687
education	2.5764707952304287
engineering	4.571029773091514
english literature	3.5254621981410463
evolutionary biology	2.588937059429538
history	3.53211780999011
linguistics	3.0010208025018965
mathematics	3.8815856877357557
middle eastern studies	3.689815938917521
molecular biology	3.938458509068913
music	4.661521457077836
neuroscience	3.8173501480136736
philosophy	4.74603843257165
physics	3.1477733535129655
political science	4.372112636363861
psychology	4.746017135162936
sociology	2.511352866631655
spanish literature	3.921269240750381
statistics	3.8349879703481182
