field	covariate
anthropology	3.879683286898653
archaeology	3.4510681652383983
art history	4.08913070348671
astronomy	3.2114862890427873
biochemistry	3.7502403025015822
chemistry	3.5516053714568043
classics	2.962230958376394
communications	4.525335921946351
comparative literature	2.358364347020265
computer science	4.820407249188579
earth sciences	2.3969836361614236
economics	4.651882374186224
education	4.399133227623119
engineering	3.7639039640789145
english literature	2.5466616589326465
evolutionary biology	2.1288984901376335
history	4.700383426915488
linguistics	2.1288450273892305
mathematics	4.215723079116937
middle eastern studies	4.050285076121292
molecular biology	2.984404776445981
music	4.583663399342207
neuroscience	4.059064286052613
philosophy	3.0128166620224786
physics	3.891726437556052
political science	3.7606199922249512
psychology	4.449356388045996
sociology	2.7894699766775806
spanish literature	3.8157403228239244
statistics	2.9879422713413706
