field	covariate
anthropology	4.092552783768834
archaeology	3.3726731102552927
art history	4.97339360232008
astronomy	4.9100157314058075
biochemistry	2.1232287227653437
chemistry	2.6874446154787917
classics	2.4870001795705976
communications	4.378940507859753
comparative literature	4.951678978727737
computer science	4.035536947723349
earth sciences	4.310179642591118
economics	2.0730668014497313
education	2.707724126578058
engineering	3.5326906301415852
english literature	2.7433967609243126
evolutionary biology	2.5644757921868546
history	2.9036555374618276
linguistics	2.1791499191404027
mathematics	4.024217037735679
middle eastern studies	3.5094814808669166
molecular biology	3.9313529029320993
music	3.804027161362753
neuroscience	4.609341529274475
philosophy	3.343450182194277
physics	2.6994613972026187
political science	3.931313031215572
psychology	3.221291097469813
sociology	3.7736716064217277
spanish literature	2.4818386157633374
statistics	4.66204080607304
