from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	8	13
anthropology	archaeology	4	23
anthropology	art history	72	148
anthropology	astronomy	8	37
anthropology	biochemistry	23	98
anthropology	chemistry	2	43
anthropology	classics	90	64
anthropology	communications	78	145
anthropology	comparative literature	0	14
anthropology	computer science	29	55
anthropology	earth sciences	11	95
anthropology	economics	3	4
anthropology	education	37	55
anthropology	engineering	2	18
anthropology	english literature	32	51
anthropology	evolutionary biology	11	6
anthropology	history	18	16
anthropology	linguistics	0	3
anthropology	mathematics	4	14
anthropology	middle eastern studies	6	2
anthropology	molecular biology	9	32
anthropology	music	9	46
anthropology	neuroscience	9	18
anthropology	philosophy	12	41
anthropology	physics	54	68
anthropology	political science	42	132
anthropology	psychology	0	0
anthropology	sociology	29	149
anthropology	spanish literature	34	68
anthropology	statistics	10	31
archaeology	anthropology	525	18
archaeology	archaeology	22	2
archaeology	art history	120	31
archaeology	astronomy	151	32
archaeology	biochemistry	102	15
archaeology	chemistry	7	0
archaeology	classics	11	11
archaeology	communications	45	12
archaeology	comparative literature	1	1
archaeology	computer science	150	42
archaeology	earth sciences	31	8
archaeology	economics	83	16
archaeology	education	2	0
archaeology	engineering	16	2
archaeology	english literature	6	1
archaeology	evolutionary biology	67	22
archaeology	history	14	0
archaeology	linguistics	98	20
archaeology	mathematics	11	11
archaeology	middle eastern studies	15	0
archaeology	molecular biology	791	80
archaeology	music	34	2
archaeology	neuroscience	67	10
archaeology	philosophy	35	8
archaeology	physics	30	2
archaeology	political science	77	10
archaeology	psychology	18	2
archaeology	sociology	7	3
archaeology	spanish literature	49	5
archaeology	statistics	15	2
art history	anthropology	80	44
art history	archaeology	31	15
art history	art history	44	38
art history	astronomy	79	68
art history	biochemistry	87	67
art history	chemistry	2	2
art history	classics	10	1
art history	communications	56	19
art history	comparative literature	176	43
art history	computer science	1	1
art history	earth sciences	26	9
art history	economics	46	35
art history	education	68	58
art history	engineering	106	71
art history	english literature	2	0
art history	evolutionary biology	97	11
art history	history	10	6
art history	linguistics	1	0
art history	mathematics	2	7
art history	middle eastern studies	45	211
art history	molecular biology	53	410
art history	music	48	4
art history	neuroscience	8	1
art history	philosophy	360	182
art history	physics	28	37
art history	political science	2	0
art history	psychology	60	51
art history	sociology	12	4
art history	spanish literature	15	50
art history	statistics	6	10
astronomy	anthropology	129	15
astronomy	archaeology	35	9
astronomy	art history	87	34
astronomy	astronomy	16	10
astronomy	biochemistry	5	0
astronomy	chemistry	13	3
astronomy	classics	1	0
astronomy	communications	57	5
astronomy	comparative literature	126	41
astronomy	computer science	5	1
astronomy	earth sciences	23	2
astronomy	economics	1	2
astronomy	education	84	7
astronomy	engineering	2	10
astronomy	english literature	196	4
astronomy	evolutionary biology	34	3
astronomy	history	116	10
astronomy	linguistics	39	4
astronomy	mathematics	56	52
astronomy	middle eastern studies	234	210
astronomy	molecular biology	17	1
astronomy	music	13	11
astronomy	neuroscience	80	13
astronomy	philosophy	0	0
astronomy	physics	37	3
astronomy	political science	15	1
astronomy	psychology	10	20
astronomy	sociology	17	5
astronomy	spanish literature	151	49
astronomy	statistics	92	39
biochemistry	anthropology	8	7
biochemistry	archaeology	48	119
biochemistry	art history	34	43
biochemistry	astronomy	13	138
biochemistry	biochemistry	140	16
biochemistry	chemistry	20	9
biochemistry	classics	26	9
biochemistry	communications	1	9
biochemistry	comparative literature	16	29
biochemistry	computer science	3	2
biochemistry	earth sciences	0	1
biochemistry	economics	68	202
biochemistry	education	41	54
biochemistry	engineering	43	323
biochemistry	english literature	40	99
biochemistry	evolutionary biology	14	14
biochemistry	history	8	18
biochemistry	linguistics	111	101
biochemistry	mathematics	25	67
biochemistry	middle eastern studies	1	1
biochemistry	molecular biology	115	109
biochemistry	music	13	10
biochemistry	neuroscience	6	0
biochemistry	philosophy	17	71
biochemistry	physics	49	33
biochemistry	political science	51	14
biochemistry	psychology	1	1
biochemistry	sociology	12	9
biochemistry	spanish literature	2	1
biochemistry	statistics	12	25
chemistry	anthropology	9	16
chemistry	archaeology	96	86
chemistry	art history	5	3
chemistry	astronomy	14	60
chemistry	biochemistry	1	2
chemistry	chemistry	13	8
chemistry	classics	60	13
chemistry	communications	0	1
chemistry	comparative literature	24	9
chemistry	computer science	87	108
chemistry	earth sciences	6	17
chemistry	economics	5	8
chemistry	education	25	8
chemistry	engineering	5	10
chemistry	english literature	20	25
chemistry	evolutionary biology	7	4
chemistry	history	8	13
chemistry	linguistics	114	94
chemistry	mathematics	12	15
chemistry	middle eastern studies	17	2
chemistry	molecular biology	2	0
chemistry	music	6	7
chemistry	neuroscience	2	10
chemistry	philosophy	89	85
chemistry	physics	125	229
chemistry	political science	384	207
chemistry	psychology	33	22
chemistry	sociology	178	54
chemistry	spanish literature	88	230
chemistry	statistics	44	39
classics	anthropology	8	15
classics	archaeology	16	23
classics	art history	12	22
classics	astronomy	24	9
classics	biochemistry	15	5
classics	chemistry	37	22
classics	classics	1	0
classics	communications	4	44
classics	comparative literature	27	27
classics	computer science	56	12
classics	earth sciences	9	3
classics	economics	19	34
classics	education	99	229
classics	engineering	5	14
classics	english literature	1	3
classics	evolutionary biology	189	106
classics	history	33	51
classics	linguistics	4	48
classics	mathematics	3	0
classics	middle eastern studies	43	138
classics	molecular biology	0	1
classics	music	4	145
classics	neuroscience	41	69
classics	philosophy	50	90
classics	physics	36	123
classics	political science	0	10
classics	psychology	67	95
classics	sociology	13	12
classics	spanish literature	0	0
classics	statistics	5	23
communications	anthropology	101	163
communications	archaeology	25	12
communications	art history	114	225
communications	astronomy	22	39
communications	biochemistry	149	92
communications	chemistry	35	71
communications	classics	12	236
communications	communications	9	23
communications	comparative literature	16	27
communications	computer science	12	30
communications	earth sciences	9	10
communications	economics	51	68
communications	education	53	38
communications	engineering	1	4
communications	english literature	1	3
communications	evolutionary biology	0	9
communications	history	22	95
communications	linguistics	2	0
communications	mathematics	1	6
communications	middle eastern studies	14	51
communications	molecular biology	8	395
communications	music	4	20
communications	neuroscience	0	0
