from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	4	50
anthropology	archaeology	349	271
anthropology	art history	63	121
anthropology	astronomy	1	0
anthropology	biochemistry	79	433
anthropology	chemistry	4	45
anthropology	classics	0	2
anthropology	communications	8	14
anthropology	comparative literature	4	23
anthropology	computer science	4	10
anthropology	earth sciences	26	17
anthropology	economics	2	6
anthropology	education	54	75
anthropology	engineering	24	73
anthropology	english literature	24	132
anthropology	evolutionary biology	6	97
anthropology	history	9	63
anthropology	linguistics	16	59
anthropology	mathematics	55	233
anthropology	middle eastern studies	70	7
anthropology	molecular biology	93	65
anthropology	music	16	150
anthropology	neuroscience	32	362
anthropology	philosophy	13	142
anthropology	physics	8	65
anthropology	political science	6	13
anthropology	psychology	40	178
anthropology	sociology	2	2
anthropology	spanish literature	7	67
anthropology	statistics	2	9
archaeology	anthropology	78	14
archaeology	archaeology	98	13
archaeology	art history	27	2
archaeology	astronomy	4	3
archaeology	biochemistry	114	77
archaeology	chemistry	74	2
archaeology	classics	14	2
archaeology	communications	2	2
archaeology	comparative literature	89	11
archaeology	computer science	4	0
archaeology	earth sciences	62	9
archaeology	economics	5	29
archaeology	education	55	52
archaeology	engineering	8	2
archaeology	english literature	38	13
archaeology	evolutionary biology	3	2
archaeology	history	1	5
archaeology	linguistics	116	30
archaeology	mathematics	8	2
archaeology	middle eastern studies	25	4
archaeology	molecular biology	2	8
archaeology	music	41	7
archaeology	neuroscience	72	111
archaeology	philosophy	0	0
archaeology	physics	10	16
archaeology	political science	18	25
archaeology	psychology	14	128
archaeology	sociology	171	17
archaeology	spanish literature	140	45
archaeology	statistics	72	4
art history	anthropology	20	34
art history	archaeology	64	109
art history	art history	31	13
art history	astronomy	63	103
art history	biochemistry	15	70
art history	chemistry	136	188
art history	classics	36	30
art history	communications	30	193
art history	comparative literature	7	101
art history	computer science	13	17
art history	earth sciences	10	1
art history	economics	10	281
art history	education	41	42
art history	engineering	424	154
art history	english literature	3	9
art history	evolutionary biology	3	2
art history	history	29	6
art history	linguistics	6	29
art history	mathematics	23	0
art history	middle eastern studies	14	4
art history	molecular biology	19	49
art history	music	30	153
art history	neuroscience	20	20
art history	philosophy	14	25
art history	physics	27	40
art history	political science	48	2
art history	psychology	0	2
art history	sociology	108	73
art history	spanish literature	5	52
art history	statistics	35	159
astronomy	anthropology	6	11
astronomy	archaeology	48	18
