field	covariate
anthropology	3.0913911353615973
archaeology	3.617903227316862
art history	3.29375721887083
astronomy	4.554216949347575
biochemistry	4.634711255626689
chemistry	4.5438924632074436
classics	4.310549315121129
communications	2.3090468800915844
comparative literature	3.5494597401288277
computer science	3.0987892409281823
earth sciences	4.24463536466566
economics	2.726360908486311
education	4.928535453932186
engineering	2.757763692717061
english literature	4.540728223547164
evolutionary biology	2.833387740096221
history	2.232469873714646
linguistics	4.6191079308484735
mathematics	3.3849009196419897
middle eastern studies	4.185272874013637
molecular biology	4.0408953190728125
music	3.658815605397278
neuroscience	3.3234998112288516
philosophy	4.869291691222417
physics	2.7164676301499044
political science	2.3199390370262174
psychology	4.9524327457698245
sociology	2.6918503975917223
spanish literature	4.037914037413536
statistics	3.052184985153002
