field	covariate
anthropology	3.678836352217024
archaeology	2.8739483804108605
art history	3.250143426281885
astronomy	2.8647401930067704
biochemistry	4.960684942110057
chemistry	4.765568223032549
classics	3.9558109957476812
communications	3.4490737437659624
comparative literature	3.182101330050358
computer science	3.8881054675835376
earth sciences	3.676235777936868
economics	3.9489514899742764
education	2.564176530695789
engineering	2.9162495699848314
english literature	4.85673996373238
evolutionary biology	3.6075354768814507
history	4.06084379059566
linguistics	2.220327763901394
mathematics	4.705883442662545
middle eastern studies	4.166411131255685
molecular biology	4.379166080099943
music	4.22469580773752
neuroscience	4.700178763956992
philosophy	3.75980478810308
physics	3.369295525764141
political science	2.5626356755598376
psychology	2.138373166502506
sociology	3.2934084002807635
spanish literature	3.4376666137387164
statistics	4.120893997581406
