from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	1	10
anthropology	archaeology	2	0
anthropology	art history	12	10
anthropology	astronomy	33	133
anthropology	biochemistry	60	60
anthropology	chemistry	8	6
anthropology	classics	27	74
anthropology	communications	0	1
anthropology	comparative literature	96	13
anthropology	computer science	114	54
anthropology	earth sciences	20	15
anthropology	economics	26	17
anthropology	education	10	12
anthropology	engineering	55	32
anthropology	english literature	2	5
anthropology	evolutionary biology	24	35
anthropology	history	112	204
anthropology	linguistics	17	6
anthropology	mathematics	30	16
anthropology	middle eastern studies	3	5
anthropology	molecular biology	44	20
anthropology	music	1	6
anthropology	neuroscience	0	2
anthropology	philosophy	2	1
anthropology	physics	0	0
anthropology	political science	20	65
anthropology	psychology	225	150
anthropology	sociology	4	36
anthropology	spanish literature	132	119
anthropology	statistics	7	37
archaeology	anthropology	24	23
archaeology	archaeology	5	9
archaeology	art history	37	23
archaeology	astronomy	16	9
archaeology	biochemistry	92	11
archaeology	chemistry	57	46
archaeology	classics	11	12
archaeology	communications	133	55
archaeology	comparative literature	210	139
archaeology	computer science	2	1
archaeology	earth sciences	172	51
archaeology	economics	7	2
archaeology	education	65	2
archaeology	engineering	16	3
archaeology	english literature	7	3
archaeology	evolutionary biology	18	43
archaeology	history	54	12
archaeology	linguistics	7	1
archaeology	mathematics	1	0
archaeology	middle eastern studies	59	72
archaeology	molecular biology	223	25
archaeology	music	130	33
archaeology	neuroscience	23	12
archaeology	philosophy	82	8
archaeology	physics	1	1
archaeology	political science	38	46
archaeology	psychology	33	23
archaeology	sociology	6	3
archaeology	spanish literature	38	12
archaeology	statistics	52	87
art history	anthropology	7	10
art history	archaeology	46	11
art history	art history	34	5
art history	astronomy	142	167
art history	biochemistry	1	1
art history	chemistry	10	3
art history	classics	4	8
art history	communications	0	0
art history	comparative literature	7	11
art history	computer science	28	85
art history	earth sciences	24	1
art history	economics	0	1
art history	education	33	15
art history	engineering	21	16
art history	english literature	324	337
art history	evolutionary biology	9	35
art history	history	229	418
art history	linguistics	73	70
art history	mathematics	25	24
art history	middle eastern studies	43	17
art history	molecular biology	6	4
art history	music	29	17
art history	neuroscience	0	2
art history	philosophy	22	6
art history	physics	14	17
art history	political science	14	10
art history	psychology	107	14
art history	sociology	4	14
art history	spanish literature	94	56
art history	statistics	129	94
astronomy	anthropology	0	0
astronomy	archaeology	22	4
astronomy	art history	29	0
astronomy	astronomy	78	24
astronomy	biochemistry	229	80
astronomy	chemistry	56	114
astronomy	classics	388	266
astronomy	communications	123	8
astronomy	comparative literature	7	3
astronomy	computer science	19	24
astronomy	earth sciences	38	31
astronomy	economics	0	0
astronomy	education	38	5
astronomy	engineering	8	0
astronomy	english literature	58	16
astronomy	evolutionary biology	2	15
astronomy	history	30	24
astronomy	linguistics	365	173
astronomy	mathematics	5	1
astronomy	middle eastern studies	19	21
astronomy	molecular biology	3	0
astronomy	music	116	196
astronomy	neuroscience	3	1
astronomy	philosophy	15	4
astronomy	physics	1	1
astronomy	political science	13	0
astronomy	psychology	26	18
astronomy	sociology	7	14
astronomy	spanish literature	52	39
astronomy	statistics	69	59
biochemistry	anthropology	1	2
biochemistry	archaeology	123	53
biochemistry	art history	28	11
biochemistry	astronomy	50	2
biochemistry	biochemistry	112	42
biochemistry	chemistry	15	20
biochemistry	classics	52	76
biochemistry	communications	22	46
biochemistry	comparative literature	13	11
biochemistry	computer science	48	95
biochemistry	earth sciences	21	12
biochemistry	economics	102	112
biochemistry	education	94	11
biochemistry	engineering	70	112
biochemistry	english literature	0	0
biochemistry	evolutionary biology	0	9
biochemistry	history	13	20
biochemistry	linguistics	49	9
biochemistry	mathematics	36	7
biochemistry	middle eastern studies	89	38
biochemistry	molecular biology	6	2
biochemistry	music	18	8
biochemistry	neuroscience	136	11
biochemistry	philosophy	56	10
biochemistry	physics	297	148
biochemistry	political science	0	1
biochemistry	psychology	2	1
biochemistry	sociology	90	16
biochemistry	spanish literature	46	27
biochemistry	statistics	7	1
chemistry	anthropology	49	44
chemistry	archaeology	2	0
chemistry	art history	3	5
chemistry	astronomy	6	5
chemistry	biochemistry	127	75
chemistry	chemistry	148	110
chemistry	classics	26	15
chemistry	communications	9	9
chemistry	comparative literature	32	45
chemistry	computer science	82	49
chemistry	earth sciences	15	9
chemistry	economics	86	74
chemistry	education	35	46
chemistry	engineering	83	140
chemistry	english literature	98	67
chemistry	evolutionary biology	4	9
chemistry	history	150	232
chemistry	linguistics	79	26
chemistry	mathematics	22	2
chemistry	middle eastern studies	39	27
chemistry	molecular biology	0	10
chemistry	music	106	167
chemistry	neuroscience	29	101
chemistry	philosophy	25	47
chemistry	physics	64	68
chemistry	political science	13	2
chemistry	psychology	5	6
chemistry	sociology	51	36
chemistry	spanish literature	33	20
chemistry	statistics	14	13
classics	anthropology	36	118
classics	archaeology	9	14
classics	art history	17	10
classics	astronomy	54	64
classics	biochemistry	4	1
classics	chemistry	42	5
classics	classics	0	2
classics	communications	56	62
classics	comparative literature	66	67
classics	computer science	1	0
classics	earth sciences	113	88
classics	economics	3	22
classics	education	391	48
classics	engineering	1	5
classics	english literature	36	41
classics	evolutionary biology	2	9
classics	history	2	12
classics	linguistics	91	76
classics	mathematics	2	4
classics	middle eastern studies	19	52
classics	molecular biology	1	1
classics	music	64	87
classics	neuroscience	8	26
classics	philosophy	0	0
classics	physics	27	38
classics	political science	50	40
classics	psychology	35	47
classics	sociology	3	20
classics	spanish literature	63	42
classics	statistics	7	27
communications	anthropology	10	54
communications	archaeology	27	28
communications	art history	21	18
communications	astronomy	46	17
communications	biochemistry	2	9
communications	chemistry	19	31
communications	classics	7	58
communications	communications	1	20
communications	comparative literature	6	9
communications	computer science	0	3
communications	earth sciences	34	54
communications	economics	0	7
communications	education	2	6
communications	engineering	0	0
communications	english literature	113	368
communications	evolutionary biology	25	81
communications	history	4	75
communications	linguistics	10	34
communications	mathematics	48	43
communications	middle eastern studies	61	53
communications	molecular biology	10	18
communications	music	0	0
communications	neuroscience	8	28
communications	philosophy	1	3
communications	physics	1	11
communications	political science	2	7
communications	psychology	42	52
communications	sociology	35	96
communications	spanish literature	32	70
communications	statistics	1	6
comparative literature	anthropology	41	33
comparative literature	archaeology	251	112
comparative literature	art history	119	148
comparative literature	astronomy	18	11
comparative literature	biochemistry	150	128
comparative literature	chemistry	40	10
comparative literature	classics	325	172
comparative literature	communications	4	12
comparative literature	comparative literature	106	56
comparative literature	computer science	14	17
comparative literature	earth sciences	96	1
comparative literature	economics	3	3
comparative literature	education	4	2
comparative literature	engineering	8	10
comparative literature	english literature	47	151
comparative literature	evolutionary biology	0	5
comparative literature	history	3	0
comparative literature	linguistics	1	0
comparative literature	mathematics	119	90
comparative literature	middle eastern studies	211	149
comparative literature	molecular biology	8	3
comparative literature	music	140	93
comparative literature	neuroscience	9	13
comparative literature	philosophy	4	2
comparative literature	physics	50	91
comparative literature	political science	18	6
comparative literature	psychology	42	77
comparative literature	sociology	61	154
comparative literature	spanish literature	179	50
comparative literature	statistics	3	75
computer science	anthropology	58	1
computer science	archaeology	231	7
computer science	art history	159	55
computer science	astronomy	63	25
computer science	biochemistry	268	252
computer science	chemistry	135	10
computer science	classics	137	188
computer science	communications	5	10
computer science	comparative literature	196	4
computer science	computer science	9	37
computer science	earth sciences	197	11
computer science	economics	24	6
computer science	education	5	2
computer science	engineering	0	2
computer science	english literature	6	0
computer science	evolutionary biology	13	9
computer science	history	124	32
computer science	linguistics	64	1
computer science	mathematics	1	2
computer science	middle eastern studies	34	4
computer science	molecular biology	88	10
computer science	music	51	60
computer science	neuroscience	45	16
computer science	philosophy	235	95
computer science	physics	245	66
computer science	political science	5	2
computer science	psychology	62	71
computer science	sociology	21	47
computer science	spanish literature	214	7
computer science	statistics	28	9
earth sciences	anthropology	134	78
earth sciences	archaeology	1	4
earth sciences	art history	132	174
earth sciences	astronomy	13	11
earth sciences	biochemistry	20	173
earth sciences	chemistry	40	55
earth sciences	classics	48	12
earth sciences	communications	87	48
earth sciences	comparative literature	19	6
earth sciences	computer science	3	19
earth sciences	earth sciences	3	21
earth sciences	economics	43	21
earth sciences	education	49	26
earth sciences	engineering	287	315
earth sciences	english literature	5	5
earth sciences	evolutionary biology	57	45
earth sciences	history	33	48
earth sciences	linguistics	87	56
earth sciences	mathematics	33	8
