field	covariate
anthropology	4.672253429263868
archaeology	4.0466693621920395
art history	4.339883509757966
astronomy	2.4107540116880877
biochemistry	4.986517851367951
chemistry	3.7743735865091423
classics	2.6574175390214
communications	4.9900784982917825
comparative literature	4.136830057929694
computer science	4.824940029437556
earth sciences	4.018603373867133
economics	4.7914567819127765
education	4.61429662307899
engineering	3.4672919238845488
english literature	2.6746991177880455
evolutionary biology	2.5197914013497322
history	3.808334478636055
linguistics	2.8655339911981708
mathematics	2.3005217352481173
middle eastern studies	3.032010654865463
molecular biology	2.216052372917816
music	2.3156973609043945
neuroscience	3.7283334290501693
philosophy	3.387350957984691
physics	3.1002209936201526
political science	3.926557575486232
psychology	2.4730350485873553
sociology	4.762672044189248
spanish literature	4.494397073921732
statistics	4.771976082913419
