from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	53	107
anthropology	archaeology	7	11
anthropology	art history	5	1
anthropology	astronomy	61	50
anthropology	biochemistry	18	16
anthropology	chemistry	75	45
anthropology	classics	62	237
anthropology	communications	7	16
anthropology	comparative literature	33	18
anthropology	computer science	9	2
anthropology	earth sciences	9	17
anthropology	economics	21	16
anthropology	education	24	12
anthropology	engineering	26	25
anthropology	english literature	116	246
anthropology	evolutionary biology	76	153
anthropology	history	12	38
anthropology	linguistics	13	21
anthropology	mathematics	21	12
anthropology	middle eastern studies	63	97
anthropology	molecular biology	222	144
anthropology	music	67	63
anthropology	neuroscience	0	1
anthropology	philosophy	40	62
anthropology	physics	24	31
anthropology	political science	15	4
anthropology	psychology	3	9
anthropology	sociology	10	8
anthropology	spanish literature	138	55
anthropology	statistics	41	26
archaeology	anthropology	30	7
archaeology	archaeology	282	85
archaeology	art history	369	219
archaeology	astronomy	17	6
archaeology	biochemistry	2	0
archaeology	chemistry	3	3
archaeology	classics	60	22
archaeology	communications	15	2
archaeology	comparative literature	47	66
archaeology	computer science	149	45
archaeology	earth sciences	76	26
archaeology	economics	36	25
archaeology	education	69	59
archaeology	engineering	149	4
archaeology	english literature	2	3
archaeology	evolutionary biology	41	21
archaeology	history	27	3
archaeology	linguistics	250	41
archaeology	mathematics	26	155
archaeology	middle eastern studies	5	3
archaeology	molecular biology	32	4
archaeology	music	84	10
archaeology	neuroscience	143	17
archaeology	philosophy	169	9
archaeology	physics	24	0
archaeology	political science	321	124
archaeology	psychology	79	5
archaeology	sociology	109	66
archaeology	spanish literature	206	67
archaeology	statistics	13	1
art history	anthropology	129	270
art history	archaeology	10	47
art history	art history	24	63
art history	astronomy	3	2
art history	biochemistry	215	155
art history	chemistry	2	54
art history	classics	9	19
art history	communications	36	79
art history	comparative literature	90	53
art history	computer science	4	59
art history	earth sciences	32	46
art history	economics	35	121
art history	education	4	10
art history	engineering	38	139
art history	english literature	5	201
art history	evolutionary biology	6	13
art history	history	46	31
art history	linguistics	3	2
art history	mathematics	19	21
art history	middle eastern studies	1	7
art history	molecular biology	17	30
art history	music	233	160
art history	neuroscience	49	21
art history	philosophy	5	5
art history	physics	5	3
art history	political science	51	32
art history	psychology	80	92
art history	sociology	12	81
art history	spanish literature	21	47
art history	statistics	15	33
astronomy	anthropology	5	4
astronomy	archaeology	106	21
astronomy	art history	26	3
astronomy	astronomy	100	4
astronomy	biochemistry	86	39
astronomy	chemistry	7	33
astronomy	classics	6	5
astronomy	communications	3	1
astronomy	comparative literature	16	13
astronomy	computer science	17	19
astronomy	earth sciences	115	29
astronomy	economics	31	4
astronomy	education	2	3
astronomy	engineering	18	5
astronomy	english literature	67	49
astronomy	evolutionary biology	2	0
astronomy	history	79	9
astronomy	linguistics	2	2
astronomy	mathematics	5	1
astronomy	middle eastern studies	1	5
astronomy	molecular biology	29	3
astronomy	music	45	29
astronomy	neuroscience	1	7
astronomy	philosophy	208	46
astronomy	physics	133	24
astronomy	political science	2	4
astronomy	psychology	5	8
astronomy	sociology	61	31
astronomy	spanish literature	62	6
astronomy	statistics	952	129
biochemistry	anthropology	144	73
biochemistry	archaeology	3	10
biochemistry	art history	1	0
biochemistry	astronomy	160	76
biochemistry	biochemistry	63	60
biochemistry	chemistry	0	3
biochemistry	classics	0	2
biochemistry	communications	45	56
biochemistry	comparative literature	22	4
biochemistry	computer science	7	3
biochemistry	earth sciences	18	110
biochemistry	economics	167	201
biochemistry	education	70	120
biochemistry	engineering	2	0
biochemistry	english literature	252	23
biochemistry	evolutionary biology	63	152
biochemistry	history	35	12
biochemistry	linguistics	50	3
biochemistry	mathematics	81	17
biochemistry	middle eastern studies	20	88
biochemistry	molecular biology	30	93
biochemistry	music	19	14
biochemistry	neuroscience	6	9
biochemistry	philosophy	0	1
biochemistry	physics	14	27
biochemistry	political science	119	122
biochemistry	psychology	26	5
biochemistry	sociology	122	41
biochemistry	spanish literature	32	21
biochemistry	statistics	96	24
chemistry	anthropology	115	32
chemistry	archaeology	49	21
chemistry	art history	54	2
chemistry	astronomy	9	2
chemistry	biochemistry	41	16
chemistry	chemistry	0	0
chemistry	classics	12	13
chemistry	communications	3	0
chemistry	comparative literature	51	37
chemistry	computer science	4	1
chemistry	earth sciences	91	78
chemistry	economics	22	7
chemistry	education	31	1
chemistry	engineering	8	4
chemistry	english literature	146	21
chemistry	evolutionary biology	99	45
chemistry	history	63	2
chemistry	linguistics	64	15
chemistry	mathematics	6	5
chemistry	middle eastern studies	60	23
chemistry	molecular biology	2	1
chemistry	music	11	4
chemistry	neuroscience	39	5
chemistry	philosophy	8	0
chemistry	physics	89	73
chemistry	political science	105	15
chemistry	psychology	65	89
chemistry	sociology	39	18
chemistry	spanish literature	63	88
chemistry	statistics	71	3
classics	anthropology	29	24
classics	archaeology	2	2
classics	art history	17	30
classics	astronomy	48	15
classics	biochemistry	132	384
classics	chemistry	1	0
classics	classics	61	45
classics	communications	1	2
classics	comparative literature	38	73
classics	computer science	25	15
classics	earth sciences	148	53
classics	economics	89	57
classics	education	101	72
classics	engineering	98	22
classics	english literature	1	38
classics	evolutionary biology	14	32
classics	history	50	2
classics	linguistics	68	16
classics	mathematics	24	44
classics	middle eastern studies	12	35
classics	molecular biology	43	4
classics	music	4	1
classics	neuroscience	6	6
classics	philosophy	15	27
classics	physics	13	4
classics	political science	1	8
classics	psychology	51	87
classics	sociology	11	4
classics	spanish literature	73	73
classics	statistics	28	0
communications	anthropology	41	27
communications	archaeology	47	46
communications	art history	9	7
communications	astronomy	2	28
communications	biochemistry	8	3
communications	chemistry	0	1
communications	classics	50	178
communications	communications	24	264
communications	comparative literature	30	82
communications	computer science	1	15
communications	earth sciences	6	69
communications	economics	37	390
communications	education	17	49
communications	engineering	24	51
communications	english literature	1	8
communications	evolutionary biology	2	23
communications	history	12	5
communications	linguistics	4	37
communications	mathematics	1	32
communications	middle eastern studies	14	188
communications	molecular biology	10	57
communications	music	58	180
communications	neuroscience	9	50
communications	philosophy	25	240
communications	physics	9	9
communications	political science	75	77
communications	psychology	10	23
communications	sociology	4	12
communications	spanish literature	8	3
communications	statistics	2	9
comparative literature	anthropology	134	44
comparative literature	archaeology	17	7
comparative literature	art history	2	1
comparative literature	astronomy	2	6
comparative literature	biochemistry	18	4
comparative literature	chemistry	234	56
comparative literature	classics	18	3
comparative literature	communications	9	5
comparative literature	comparative literature	14	1
comparative literature	computer science	122	27
comparative literature	earth sciences	17	17
comparative literature	economics	22	49
comparative literature	education	44	5
comparative literature	engineering	5	0
comparative literature	english literature	3	4
comparative literature	evolutionary biology	31	6
comparative literature	history	79	19
comparative literature	linguistics	39	17
comparative literature	mathematics	398	110
comparative literature	middle eastern studies	70	195
comparative literature	molecular biology	88	13
comparative literature	music	1	2
comparative literature	neuroscience	22	21
comparative literature	philosophy	19	1
comparative literature	physics	65	11
comparative literature	political science	161	30
comparative literature	psychology	2	3
comparative literature	sociology	12	0
comparative literature	spanish literature	27	12
comparative literature	statistics	30	4
computer science	anthropology	12	0
computer science	archaeology	6	2
computer science	art history	17	9
computer science	astronomy	6	0
computer science	biochemistry	41	69
computer science	chemistry	45	67
computer science	classics	74	26
computer science	communications	22	5
computer science	comparative literature	15	5
computer science	computer science	14	3
computer science	earth sciences	76	50
computer science	economics	25	45
computer science	education	33	10
computer science	engineering	6	0
computer science	english literature	0	2
computer science	evolutionary biology	15	28
computer science	history	18	12
computer science	linguistics	2	0
computer science	mathematics	4	5
computer science	middle eastern studies	39	28
computer science	molecular biology	214	158
computer science	music	208	47
computer science	neuroscience	92	4
computer science	philosophy	28	7
computer science	physics	85	6
computer science	political science	47	93
computer science	psychology	39	18
computer science	sociology	77	53
computer science	spanish literature	45	22
computer science	statistics	23	1
earth sciences	anthropology	36	136
earth sciences	archaeology	68	45
earth sciences	art history	8	3
earth sciences	astronomy	45	69
earth sciences	biochemistry	6	16
earth sciences	chemistry	105	44
earth sciences	classics	1	2
earth sciences	communications	0	0
earth sciences	comparative literature	101	61
earth sciences	computer science	35	87
earth sciences	earth sciences	28	37
earth sciences	economics	8	30
earth sciences	education	9	25
earth sciences	engineering	172	18
earth sciences	english literature	3	9
earth sciences	evolutionary biology	169	449
earth sciences	history	0	1
earth sciences	linguistics	12	8
earth sciences	mathematics	661	241
earth sciences	middle eastern studies	82	125
earth sciences	molecular biology	134	210
earth sciences	music	393	68
earth sciences	neuroscience	190	12
earth sciences	philosophy	9	1
earth sciences	physics	1	3
earth sciences	political science	6	35
earth sciences	psychology	238	93
earth sciences	sociology	41	82
earth sciences	spanish literature	1	4
earth sciences	statistics	37	21
economics	anthropology	138	31
economics	archaeology	3	0
economics	art history	111	8
economics	astronomy	64	3
economics	biochemistry	45	9
economics	chemistry	8	2
economics	classics	19	4
economics	communications	66	93
economics	comparative literature	7	2
economics	computer science	129	8
economics	earth sciences	66	9
economics	economics	37	11
economics	education	96	21
economics	engineering	25	6
economics	english literature	2	0
economics	evolutionary biology	100	13
economics	history	18	0
economics	linguistics	43	1
economics	mathematics	84	21
economics	middle eastern studies	3	0
economics	molecular biology	32	1
economics	music	125	11
economics	neuroscience	46	8
economics	philosophy	4	0
economics	physics	62	6
economics	political science	3	0
economics	psychology	7	2
economics	sociology	140	38
economics	spanish literature	11	0
economics	statistics	22	3
education	anthropology	38	115
education	archaeology	1	1
education	art history	48	27
education	astronomy	4	21
education	biochemistry	27	43
