field	covariate
anthropology	2.8868333748601747
archaeology	3.5991709786929302
art history	4.01962441827034
astronomy	2.3690285542038945
biochemistry	3.6797223777346737
chemistry	4.9800853887640795
classics	2.7342225359211607
communications	3.409927290936543
comparative literature	3.2002065231977768
computer science	4.823550584409773
earth sciences	3.3142454617262778
economics	2.8424527829370394
education	2.6470700733829045
engineering	2.8022928348836054
english literature	4.747561447878969
evolutionary biology	3.043595786722701
history	3.6863398222557806
linguistics	2.7659036611440913
mathematics	2.661256894429845
middle eastern studies	4.398802833708318
molecular biology	2.39468754026004
music	2.931677497287536
neuroscience	4.023088157631239
philosophy	4.291512998784265
physics	4.936447218116995
political science	2.719094528462917
psychology	3.450236250878337
sociology	2.9081600506118233
spanish literature	2.246379384678005
statistics	4.50842805179687
