from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	0	8
anthropology	archaeology	0	0
anthropology	art history	9	6
anthropology	astronomy	2	1
anthropology	biochemistry	1	15
anthropology	chemistry	39	115
anthropology	classics	3	3
anthropology	communications	53	26
anthropology	comparative literature	82	423
anthropology	computer science	4	14
anthropology	earth sciences	2	3
anthropology	economics	5	25
anthropology	education	46	86
anthropology	engineering	22	1
anthropology	english literature	30	38
anthropology	evolutionary biology	2	0
anthropology	history	7	0
anthropology	linguistics	22	111
anthropology	mathematics	11	2
anthropology	middle eastern studies	0	0
anthropology	molecular biology	21	132
anthropology	music	0	3
anthropology	neuroscience	73	30
anthropology	philosophy	1	6
anthropology	physics	1	2
anthropology	political science	28	99
anthropology	psychology	11	38
anthropology	sociology	0	3
anthropology	spanish literature	33	235
anthropology	statistics	29	68
archaeology	anthropology	0	2
archaeology	archaeology	0	0
archaeology	art history	103	3
archaeology	astronomy	2	3
archaeology	biochemistry	0	3
archaeology	chemistry	353	52
archaeology	classics	4	0
archaeology	communications	4	0
archaeology	comparative literature	416	175
archaeology	computer science	28	4
archaeology	earth sciences	3	0
archaeology	economics	1	0
archaeology	education	3	2
archaeology	engineering	17	2
archaeology	english literature	99	367
archaeology	evolutionary biology	29	7
archaeology	history	13	0
archaeology	linguistics	94	24
archaeology	mathematics	9	3
archaeology	middle eastern studies	4	2
archaeology	molecular biology	30	46
archaeology	music	11	0
archaeology	neuroscience	3	1
archaeology	philosophy	71	12
archaeology	physics	14	8
archaeology	political science	3	0
archaeology	psychology	108	40
archaeology	sociology	1	1
archaeology	spanish literature	44	40
archaeology	statistics	44	26
art history	anthropology	17	13
art history	archaeology	2	3
art history	art history	14	7
art history	astronomy	47	22
art history	biochemistry	7	77
art history	chemistry	38	178
art history	classics	2	3
art history	communications	0	0
art history	comparative literature	52	505
art history	computer science	47	351
art history	earth sciences	1	0
art history	economics	39	56
art history	education	49	6
art history	engineering	2	20
art history	english literature	6	34
art history	evolutionary biology	27	58
art history	history	4	3
art history	linguistics	193	153
art history	mathematics	3	0
art history	middle eastern studies	0	5
art history	molecular biology	168	409
art history	music	3	3
art history	neuroscience	17	2
art history	philosophy	0	2
art history	physics	0	2
art history	political science	34	95
art history	psychology	63	314
art history	sociology	30	27
art history	spanish literature	73	107
art history	statistics	6	11
astronomy	anthropology	3	0
astronomy	archaeology	45	27
astronomy	art history	52	28
astronomy	astronomy	4	4
astronomy	biochemistry	1	3
astronomy	chemistry	35	73
astronomy	classics	1	0
astronomy	communications	15	19
astronomy	comparative literature	9	6
astronomy	computer science	16	24
astronomy	earth sciences	17	23
astronomy	economics	4	0
astronomy	education	2	1
astronomy	engineering	0	0
astronomy	english literature	37	124
astronomy	evolutionary biology	1	0
astronomy	history	26	3
astronomy	linguistics	19	6
astronomy	mathematics	8	2
astronomy	middle eastern studies	97	60
astronomy	molecular biology	63	128
astronomy	music	1	0
astronomy	neuroscience	3	0
astronomy	philosophy	12	1
astronomy	physics	3	2
astronomy	political science	26	21
astronomy	psychology	118	260
astronomy	sociology	9	8
astronomy	spanish literature	44	23
astronomy	statistics	110	49
biochemistry	anthropology	3	2
biochemistry	archaeology	21	11
biochemistry	art history	10	3
biochemistry	astronomy	8	26
biochemistry	biochemistry	2	5
biochemistry	chemistry	240	625
biochemistry	classics	8	12
biochemistry	communications	36	40
biochemistry	comparative literature	55	675
biochemistry	computer science	24	30
biochemistry	earth sciences	82	53
biochemistry	economics	4	1
biochemistry	education	22	1
biochemistry	engineering	14	8
biochemistry	english literature	14	40
biochemistry	evolutionary biology	19	2
biochemistry	history	1	4
biochemistry	linguistics	80	90
biochemistry	mathematics	0	0
biochemistry	middle eastern studies	10	2
biochemistry	molecular biology	24	99
biochemistry	music	31	27
biochemistry	neuroscience	3	5
biochemistry	philosophy	1	0
biochemistry	physics	0	2
biochemistry	political science	87	198
biochemistry	psychology	59	99
biochemistry	sociology	17	3
biochemistry	spanish literature	192	119
biochemistry	statistics	49	89
chemistry	anthropology	181	147
chemistry	archaeology	24	27
chemistry	art history	367	32
chemistry	astronomy	10	0
chemistry	biochemistry	187	69
chemistry	chemistry	24	18
chemistry	classics	480	19
chemistry	communications	48	16
chemistry	comparative literature	12	4
chemistry	computer science	25	19
chemistry	earth sciences	37	12
chemistry	economics	67	17
chemistry	education	127	9
chemistry	engineering	78	8
chemistry	english literature	297	44
chemistry	evolutionary biology	16	0
chemistry	history	233	13
chemistry	linguistics	260	54
chemistry	mathematics	67	3
chemistry	middle eastern studies	25	11
chemistry	molecular biology	1	10
chemistry	music	21	6
chemistry	neuroscience	2	1
chemistry	philosophy	21	9
chemistry	physics	84	8
chemistry	political science	178	182
chemistry	psychology	8	8
chemistry	sociology	158	48
chemistry	spanish literature	53	92
chemistry	statistics	64	14
classics	anthropology	0	1
classics	archaeology	3	22
classics	art history	13	3
classics	astronomy	12	9
classics	biochemistry	0	1
classics	chemistry	148	26
classics	classics	7	3
classics	communications	4	8
classics	comparative literature	82	292
classics	computer science	98	245
classics	earth sciences	1	3
classics	economics	23	4
classics	education	42	40
classics	engineering	1	0
classics	english literature	443	388
classics	evolutionary biology	14	5
classics	history	4	0
classics	linguistics	57	145
classics	mathematics	3	4
classics	middle eastern studies	5	12
classics	molecular biology	22	152
classics	music	4	2
classics	neuroscience	2	4
classics	philosophy	1	1
classics	physics	4	0
classics	political science	116	269
classics	psychology	26	45
classics	sociology	0	2
classics	spanish literature	19	12
classics	statistics	29	62
communications	anthropology	3	43
communications	archaeology	0	1
communications	art history	1	3
communications	astronomy	30	32
communications	biochemistry	0	1
communications	chemistry	61	182
communications	classics	2	15
communications	communications	8	28
communications	comparative literature	10	45
communications	computer science	1	56
communications	earth sciences	0	0
communications	economics	0	1
communications	education	1	1
communications	engineering	0	2
communications	english literature	11	126
communications	evolutionary biology	17	6
communications	history	1	2
communications	linguistics	42	241
communications	mathematics	1	11
communications	middle eastern studies	0	0
communications	molecular biology	2	120
communications	music	24	43
communications	neuroscience	2	3
communications	philosophy	12	31
communications	physics	0	0
communications	political science	3	23
communications	psychology	154	174
communications	sociology	1	2
communications	spanish literature	57	160
communications	statistics	7	84
comparative literature	anthropology	303	71
comparative literature	archaeology	58	29
comparative literature	art history	142	6
comparative literature	astronomy	0	0
comparative literature	biochemistry	105	9
comparative literature	chemistry	54	41
comparative literature	classics	286	155
