field	covariate
anthropology	2.1440869962307954
archaeology	3.8361586606281874
art history	3.5335320930558156
astronomy	4.70338996129699
biochemistry	2.104358184436638
chemistry	3.985120069632977
classics	2.028819850568637
communications	2.827495794221161
comparative literature	2.6783446199237186
computer science	3.070387482402298
earth sciences	4.061437187491233
economics	2.472286426387609
education	3.933453502000673
engineering	2.839854463850726
english literature	3.680008908699647
evolutionary biology	3.6583149004091533
history	3.491476492844992
linguistics	3.7864043103852882
mathematics	2.858811260791697
middle eastern studies	3.3746920035216785
molecular biology	2.5760348672337017
music	3.1956489651585125
neuroscience	2.7509147679812687
philosophy	2.86033887231636
physics	3.0824102669019364
political science	3.5252491913201265
psychology	3.7116577425283928
sociology	3.8779568041557195
spanish literature	2.2230823780225952
statistics	2.4295273518182743
