field	covariate
anthropology	2.180367971561544
archaeology	2.5883233960602157
art history	4.855417315286328
astronomy	3.6038247832866968
biochemistry	4.4909036176700035
chemistry	3.5293594930902508
classics	4.955302729578587
communications	3.7258973625502954
comparative literature	3.3750932717091295
computer science	4.181929105158472
earth sciences	4.0291525931677965
economics	2.548552264221328
education	4.780077060680233
engineering	4.195589668618992
english literature	3.342012055944863
evolutionary biology	4.570393701030947
history	2.3025695382767037
linguistics	2.578412264860536
mathematics	4.135733794371758
middle eastern studies	4.609787186405231
molecular biology	4.908617986297308
music	2.3813099887097873
neuroscience	2.668525778121376
philosophy	4.072702134783123
physics	2.103811858722195
political science	3.6675634025527746
psychology	3.009776258048003
sociology	2.52991012221935
spanish literature	4.010807565406804
statistics	3.773610463213494
