field	covariate
anthropology	4.232384707241523
archaeology	4.03119678258364
art history	2.5372858140312227
astronomy	4.227215766439345
biochemistry	3.858362105049454
chemistry	3.354032053849594
classics	4.404529134028554
communications	3.6501491636958687
comparative literature	2.1768036805711777
computer science	4.029390105384005
earth sciences	4.390959689117077
economics	2.750689561699467
education	3.0693855906125984
engineering	3.199247117654126
english literature	2.2215141756356975
evolutionary biology	4.887807545553024
history	4.326294003899841
linguistics	3.6169463954443772
mathematics	4.8847858879497394
middle eastern studies	2.0935683909879197
molecular biology	3.6977430183209443
music	3.7912740861468994
neuroscience	4.720057027803983
philosophy	4.7149317399997965
physics	2.3005612413290413
political science	2.953391340573587
psychology	4.892578286465101
sociology	2.752736306342556
spanish literature	3.3135940916333277
statistics	2.2813716478005306
