field	covariate
anthropology	3.95648171849935
archaeology	2.5928210718192766
art history	3.1994969564522817
astronomy	2.0309760306791285
biochemistry	2.0234697445211385
chemistry	4.815680559200506
classics	3.7151475598294574
communications	4.633247823413216
comparative literature	2.0457866572268184
computer science	3.4451085673784156
earth sciences	2.4131308164940024
economics	3.9358351490050514
education	2.46389396292343
engineering	2.6856548273043335
english literature	4.90778939404208
evolutionary biology	4.538269477501099
history	3.6898769451004347
linguistics	4.467012611835234
mathematics	4.912208381145445
middle eastern studies	4.5111816694665
molecular biology	2.362928330243507
music	4.897677622586352
neuroscience	3.99289428367423
philosophy	4.1121683112702385
physics	4.365222978895007
political science	2.435929407151386
psychology	3.465256704431587
sociology	4.19349323826175
spanish literature	4.349185204249862
statistics	4.773818761778803
