from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	0	4
anthropology	archaeology	13	72
anthropology	art history	66	54
anthropology	astronomy	25	33
anthropology	biochemistry	40	12
anthropology	chemistry	15	51
anthropology	classics	217	60
anthropology	communications	140	49
anthropology	comparative literature	20	37
anthropology	computer science	3	35
anthropology	earth sciences	68	94
anthropology	economics	21	13
anthropology	education	0	3
anthropology	engineering	92	99
anthropology	english literature	10	75
anthropology	evolutionary biology	2	12
anthropology	history	3	11
anthropology	linguistics	145	469
anthropology	mathematics	184	65
anthropology	middle eastern studies	461	679
anthropology	molecular biology	423	168
anthropology	music	7	92
anthropology	neuroscience	125	154
anthropology	philosophy	0	12
anthropology	physics	47	132
anthropology	political science	4	11
anthropology	psychology	11	7
anthropology	sociology	1	0
anthropology	spanish literature	214	85
anthropology	statistics	41	76
archaeology	anthropology	280	31
archaeology	archaeology	408	211
archaeology	art history	497	27
archaeology	astronomy	20	1
archaeology	biochemistry	144	50
archaeology	chemistry	2	0
archaeology	classics	238	17
archaeology	communications	91	6
archaeology	comparative literature	15	6
archaeology	computer science	39	6
archaeology	earth sciences	63	28
archaeology	economics	3	3
archaeology	education	147	81
archaeology	engineering	234	2
archaeology	english literature	5	1
archaeology	evolutionary biology	127	7
archaeology	history	16	4
archaeology	linguistics	212	55
archaeology	mathematics	172	32
archaeology	middle eastern studies	7	1
archaeology	molecular biology	713	47
archaeology	music	3	3
archaeology	neuroscience	19	3
archaeology	philosophy	1	0
archaeology	physics	3	1
archaeology	political science	19	4
archaeology	psychology	5	0
archaeology	sociology	145	24
archaeology	spanish literature	66	1
archaeology	statistics	108	14
art history	anthropology	249	245
art history	archaeology	8	17
art history	art history	0	0
art history	astronomy	27	40
art history	biochemistry	35	23
art history	chemistry	3	4
art history	classics	13	8
art history	communications	223	83
art history	comparative literature	0	2
art history	computer science	96	153
art history	earth sciences	38	63
art history	economics	23	61
art history	education	53	76
art history	engineering	6	49
art history	english literature	39	33
art history	evolutionary biology	29	22
art history	history	19	32
art history	linguistics	112	22
art history	mathematics	0	0
art history	middle eastern studies	7	18
art history	molecular biology	54	23
art history	music	11	44
art history	neuroscience	146	106
art history	philosophy	6	38
art history	physics	207	62
art history	political science	4	7
art history	psychology	78	58
art history	sociology	140	125
art history	spanish literature	57	12
art history	statistics	227	125
astronomy	anthropology	78	19
astronomy	archaeology	72	185
astronomy	art history	6	1
astronomy	astronomy	75	35
astronomy	biochemistry	7	6
astronomy	chemistry	8	15
astronomy	classics	6	2
astronomy	communications	7	4
astronomy	comparative literature	53	22
astronomy	computer science	2	1
astronomy	earth sciences	3	1
astronomy	economics	1	3
astronomy	education	33	43
astronomy	engineering	131	21
astronomy	english literature	4	1
astronomy	evolutionary biology	1	11
astronomy	history	232	60
astronomy	linguistics	0	1
astronomy	mathematics	102	63
astronomy	middle eastern studies	41	1
astronomy	molecular biology	17	0
astronomy	music	98	78
astronomy	neuroscience	1	0
astronomy	philosophy	2	2
astronomy	physics	39	2
astronomy	political science	25	4
astronomy	psychology	200	3
astronomy	sociology	2	0
astronomy	spanish literature	43	7
astronomy	statistics	1	0
biochemistry	anthropology	46	34
biochemistry	archaeology	179	96
biochemistry	art history	15	4
biochemistry	astronomy	7	8
biochemistry	biochemistry	19	79
biochemistry	chemistry	15	7
biochemistry	classics	5	6
biochemistry	communications	277	64
biochemistry	comparative literature	178	30
biochemistry	computer science	5	5
biochemistry	earth sciences	73	25
biochemistry	economics	1	1
biochemistry	education	2	7
biochemistry	engineering	3	16
biochemistry	english literature	5	12
biochemistry	evolutionary biology	3	1
biochemistry	history	20	16
biochemistry	linguistics	45	68
biochemistry	mathematics	7	31
biochemistry	middle eastern studies	37	2
biochemistry	molecular biology	106	204
biochemistry	music	7	48
biochemistry	neuroscience	0	0
biochemistry	philosophy	4	2
biochemistry	physics	25	3
biochemistry	political science	6	20
biochemistry	psychology	215	175
biochemistry	sociology	38	103
biochemistry	spanish literature	55	123
biochemistry	statistics	20	109
chemistry	anthropology	204	35
chemistry	archaeology	1	1
chemistry	art history	7	0
chemistry	astronomy	49	22
chemistry	biochemistry	59	63
chemistry	chemistry	27	9
chemistry	classics	63	62
chemistry	communications	0	4
chemistry	comparative literature	3	5
chemistry	computer science	16	32
chemistry	earth sciences	11	13
chemistry	economics	22	7
chemistry	education	430	226
chemistry	engineering	2	10
chemistry	english literature	208	33
chemistry	evolutionary biology	13	45
chemistry	history	13	1
chemistry	linguistics	2	0
chemistry	mathematics	39	28
chemistry	middle eastern studies	15	15
chemistry	molecular biology	19	2
chemistry	music	0	0
chemistry	neuroscience	8	10
chemistry	philosophy	41	44
chemistry	physics	0	1
chemistry	political science	11	1
chemistry	psychology	209	190
chemistry	sociology	4	0
chemistry	spanish literature	13	1
chemistry	statistics	42	69
classics	anthropology	87	199
classics	archaeology	79	70
classics	art history	21	19
classics	astronomy	3	4
classics	biochemistry	39	70
classics	chemistry	90	26
classics	classics	10	3
classics	communications	37	27
classics	comparative literature	60	140
classics	computer science	196	273
classics	earth sciences	21	28
classics	economics	116	134
classics	education	35	21
classics	engineering	12	1
classics	english literature	0	6
classics	evolutionary biology	0	4
classics	history	98	161
classics	linguistics	13	23
classics	mathematics	20	19
classics	middle eastern studies	8	80
classics	molecular biology	82	110
classics	music	1	51
classics	neuroscience	20	34
classics	philosophy	9	16
classics	physics	11	5
classics	political science	211	38
classics	psychology	18	96
classics	sociology	1	3
classics	spanish literature	0	5
classics	statistics	2	7
communications	anthropology	13	38
communications	archaeology	1	2
communications	art history	33	44
communications	astronomy	10	93
communications	biochemistry	15	30
communications	chemistry	57	214
communications	classics	127	334
communications	communications	9	7
communications	comparative literature	0	1
communications	computer science	166	245
communications	earth sciences	4	103
communications	economics	4	5
communications	education	18	126
communications	engineering	7	64
communications	english literature	1	46
communications	evolutionary biology	1	9
communications	history	3	71
communications	linguistics	62	98
communications	mathematics	13	47
communications	middle eastern studies	0	21
communications	molecular biology	3	17
communications	music	5	62
communications	neuroscience	32	198
communications	philosophy	1	1
communications	physics	42	61
communications	political science	47	78
communications	psychology	11	11
communications	sociology	7	13
communications	spanish literature	59	219
communications	statistics	40	270
comparative literature	anthropology	0	0
comparative literature	archaeology	61	109
comparative literature	art history	178	18
comparative literature	astronomy	0	0
comparative literature	biochemistry	137	8
comparative literature	chemistry	109	61
comparative literature	classics	106	20
comparative literature	communications	27	21
comparative literature	comparative literature	33	29
comparative literature	computer science	46	28
comparative literature	earth sciences	15	27
comparative literature	economics	12	17
comparative literature	education	16	11
comparative literature	engineering	40	49
comparative literature	english literature	41	31
comparative literature	evolutionary biology	11	1
comparative literature	history	5	0
comparative literature	linguistics	35	30
comparative literature	mathematics	94	41
comparative literature	middle eastern studies	149	57
comparative literature	molecular biology	7	9
comparative literature	music	17	50
comparative literature	neuroscience	7	13
comparative literature	philosophy	26	3
comparative literature	physics	104	108
comparative literature	political science	20	9
comparative literature	psychology	18	2
comparative literature	sociology	18	19
comparative literature	spanish literature	92	47
comparative literature	statistics	127	63
computer science	anthropology	254	92
computer science	archaeology	1	0
computer science	art history	46	62
computer science	astronomy	18	2
computer science	biochemistry	76	12
computer science	chemistry	11	17
computer science	classics	17	29
computer science	communications	4	3
computer science	comparative literature	16	24
computer science	computer science	8	13
computer science	earth sciences	19	4
computer science	economics	71	44
computer science	education	193	30
computer science	engineering	88	2
computer science	english literature	1	0
computer science	evolutionary biology	6	17
computer science	history	0	1
computer science	linguistics	5	1
computer science	mathematics	360	199
computer science	middle eastern studies	49	30
computer science	molecular biology	3	1
computer science	music	6	2
computer science	neuroscience	69	97
computer science	philosophy	152	17
computer science	physics	11	7
computer science	political science	12	6
computer science	psychology	15	0
computer science	sociology	256	31
computer science	spanish literature	59	27
computer science	statistics	10	20
earth sciences	anthropology	298	139
earth sciences	archaeology	11	14
earth sciences	art history	55	4
earth sciences	astronomy	27	8
earth sciences	biochemistry	29	52
earth sciences	chemistry	0	2
earth sciences	classics	35	27
earth sciences	communications	33	39
earth sciences	comparative literature	78	81
earth sciences	computer science	67	113
earth sciences	earth sciences	14	6
earth sciences	economics	5	5
earth sciences	education	32	53
earth sciences	engineering	24	72
earth sciences	english literature	19	35
earth sciences	evolutionary biology	8	12
earth sciences	history	2	19
earth sciences	linguistics	17	87
earth sciences	mathematics	8	7
earth sciences	middle eastern studies	34	10
earth sciences	molecular biology	27	24
earth sciences	music	308	172
earth sciences	neuroscience	23	9
earth sciences	philosophy	55	40
earth sciences	physics	125	42
earth sciences	political science	88	61
earth sciences	psychology	101	0
earth sciences	sociology	3	27
earth sciences	spanish literature	15	2
earth sciences	statistics	161	195
economics	anthropology	107	7
economics	archaeology	14	16
economics	art history	157	73
economics	astronomy	1	1
economics	biochemistry	18	5
economics	chemistry	148	10
economics	classics	277	85
economics	communications	1	0
economics	comparative literature	0	0
economics	computer science	6	12
economics	earth sciences	16	3
economics	economics	31	3
economics	education	8	0
economics	engineering	83	8
economics	english literature	40	13
economics	evolutionary biology	119	46
economics	history	52	3
economics	linguistics	12	0
economics	mathematics	3	0
economics	middle eastern studies	415	95
economics	molecular biology	67	63
economics	music	76	24
economics	neuroscience	107	38
economics	philosophy	6	5
economics	physics	61	5
economics	political science	32	0
economics	psychology	213	30
economics	sociology	28	4
economics	spanish literature	138	3
economics	statistics	24	3
education	anthropology	22	50
education	archaeology	1	4
education	art history	11	15
education	astronomy	0	4
education	biochemistry	19	136
education	chemistry	3	2
education	classics	3	0
education	communications	6	33
education	comparative literature	3	26
education	computer science	15	13
education	earth sciences	148	285
education	economics	25	26
education	education	4	4
education	engineering	47	60
education	english literature	26	32
education	evolutionary biology	0	1
education	history	17	18
education	linguistics	38	54
education	mathematics	14	27
education	middle eastern studies	36	91
education	molecular biology	40	170
education	music	10	6
education	neuroscience	56	23
education	philosophy	73	82
education	physics	9	0
education	political science	13	86
education	psychology	46	14
education	sociology	246	139
education	spanish literature	0	2
education	statistics	18	22
engineering	anthropology	75	19
engineering	archaeology	12	5
engineering	art history	2	0
engineering	astronomy	64	12
engineering	biochemistry	0	0
engineering	chemistry	6	30
engineering	classics	137	16
engineering	communications	27	31
engineering	comparative literature	43	59
engineering	computer science	58	28
engineering	earth sciences	52	50
engineering	economics	51	0
engineering	education	7	10
engineering	engineering	3	3
engineering	english literature	129	37
engineering	evolutionary biology	226	71
engineering	history	3	0
engineering	linguistics	3	0
engineering	mathematics	5	12
engineering	middle eastern studies	184	101
engineering	molecular biology	43	10
engineering	music	28	10
engineering	neuroscience	323	141
engineering	philosophy	85	17
engineering	physics	2	0
engineering	political science	22	6
engineering	psychology	36	8
engineering	sociology	57	17
engineering	spanish literature	12	12
engineering	statistics	55	152
english literature	anthropology	82	104
english literature	archaeology	24	81
english literature	art history	14	39
english literature	astronomy	1	21
english literature	biochemistry	29	46
english literature	chemistry	9	23
english literature	classics	24	54
english literature	communications	121	92
english literature	comparative literature	11	23
english literature	computer science	3	14
english literature	earth sciences	3	16
english literature	economics	10	81
english literature	education	55	47
english literature	engineering	1	70
