field	covariate
anthropology	2.9739285597466725
archaeology	4.159857010771184
art history	4.124516537122362
astronomy	2.5753363317491647
biochemistry	3.442796183176972
chemistry	3.765708246898974
classics	4.808090052552795
communications	2.784967120138457
comparative literature	3.4593518766468927
computer science	4.012290718488561
earth sciences	3.9403637349715948
economics	2.0640512217440357
education	4.351634897905599
engineering	4.514550196358687
english literature	3.0446758860980108
evolutionary biology	4.156809774606118
history	3.8675224026639006
linguistics	3.7478067326210485
mathematics	4.7380415610039375
middle eastern studies	2.51381611158134
molecular biology	4.843896712292157
music	2.9873113166785874
neuroscience	4.694255846070343
philosophy	2.1363753341338856
physics	3.022405126977887
political science	3.160272236461484
psychology	3.890521598112403
sociology	4.233159926690889
spanish literature	4.477789755865329
statistics	3.923931521502278
