field	covariate
anthropology	2.7097161617726435
archaeology	2.614052763817609
art history	3.626814857918818
astronomy	3.1081732926739
biochemistry	3.622159484421066
chemistry	2.0501543039182444
classics	3.7784523301017607
communications	4.032761405915318
comparative literature	3.049212602018823
computer science	3.88420131929146
earth sciences	2.7907567398790754
economics	4.922921517468756
education	3.3592520126741494
engineering	4.5696172015134735
english literature	4.278741695907077
evolutionary biology	3.5228012481308975
history	4.485238214838443
linguistics	4.745590048724777
mathematics	2.7813844610844525
middle eastern studies	3.3151495814029315
molecular biology	4.630280654394062
music	2.9390097195802833
neuroscience	3.404814249937029
philosophy	3.7930974192048503
physics	2.213906690501834
political science	2.967039876244257
psychology	4.334037400329368
sociology	2.1568205578452972
spanish literature	3.099563773573565
statistics	4.050754495463455
