field	covariate
anthropology	3.9514757611314164
archaeology	4.958772287393913
art history	2.1101160457189945
astronomy	3.936752225827939
biochemistry	3.1908997468112172
chemistry	2.922852277034057
classics	3.143336688609659
communications	3.706944391267772
comparative literature	4.94616807338102
computer science	4.714484278500825
earth sciences	3.8161320937441983
economics	3.713843799989511
education	2.894452935362612
engineering	4.629812402391546
english literature	3.1987927438628256
evolutionary biology	3.311475864954396
history	2.545565766258864
linguistics	4.218083539466456
mathematics	4.154034265942642
middle eastern studies	3.1815587419214078
molecular biology	4.902003656797204
music	3.9922798191208404
neuroscience	2.0623388786204604
philosophy	2.9505927293913032
physics	2.296190483567862
political science	4.3445333302901785
psychology	3.4922087802953428
sociology	2.713723073803032
spanish literature	3.058353059742218
statistics	3.563607623904683
