field	covariate
anthropology	2.320288167223201
archaeology	4.5413043925961
art history	4.949953021729912
astronomy	2.6502495081621404
biochemistry	2.256333330967134
chemistry	2.294211244300954
classics	4.6267832823687804
communications	2.3965669923192054
comparative literature	4.680543598522707
computer science	3.209824253207418
earth sciences	3.0166883285563864
economics	2.7631355619533764
education	3.600148819647516
engineering	2.127027109000253
english literature	2.8196356194938073
evolutionary biology	4.072029733914823
history	2.16334598120935
linguistics	4.3175155648561585
mathematics	2.1301643857524395
middle eastern studies	3.933332653387711
molecular biology	3.748166658471262
music	3.868514100606694
neuroscience	3.072928905162117
philosophy	3.1588941489139124
physics	4.117370829145381
political science	4.815434182092094
psychology	4.577545831084237
sociology	3.5897322528114
spanish literature	3.316679180035888
statistics	3.908059284938151
