field	covariate
anthropology	3.6609330314145643
archaeology	3.3798240001560824
art history	3.5863829615011134
astronomy	3.8453407972475064
biochemistry	3.084953536976231
chemistry	2.321611387027886
classics	4.736026387876676
communications	2.6194322401269305
comparative literature	2.814438714871634
computer science	4.69261735313965
earth sciences	2.2515843012631747
economics	3.7614771132803457
education	2.803093956715231
engineering	4.788319751869871
english literature	4.743397565455228
evolutionary biology	4.789687093222968
history	2.1506646711266075
linguistics	3.447042310775557
mathematics	3.669374529126958
middle eastern studies	4.465637150454778
molecular biology	4.535454147220102
music	4.103759710722908
neuroscience	3.051538613105515
philosophy	2.156559996934628
physics	4.793710455683377
political science	2.493281224324192
psychology	2.4033205269138787
sociology	4.07067210807746
spanish literature	2.6345245768447256
statistics	2.6421379558003926
