field	covariate
anthropology	3.1179329412296775
archaeology	3.766862036699097
art history	3.4622356095970828
astronomy	3.1133998097600406
biochemistry	4.999863550822594
chemistry	3.0301950351608697
classics	3.46239769183008
communications	3.4298711487286306
comparative literature	4.670028132332996
computer science	3.4099612148743192
earth sciences	2.6325957462712197
economics	2.9577823871123514
education	3.4165019699650934
engineering	3.549100748299879
english literature	4.532133957393717
evolutionary biology	4.081224542671463
history	4.4909406896858695
linguistics	2.0367051009544492
mathematics	4.39320296645896
middle eastern studies	3.352794468471273
molecular biology	4.092991461260929
music	4.019856926474396
neuroscience	3.0773247522747242
philosophy	4.398550162780457
physics	3.5598969833379908
political science	4.975157471439068
psychology	4.786779908895026
sociology	3.367939506956625
spanish literature	2.5497032188957496
statistics	4.882071661414463
