from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	132	65
anthropology	archaeology	12	1
anthropology	art history	2	10
anthropology	astronomy	30	27
anthropology	biochemistry	11	19
anthropology	chemistry	35	133
anthropology	classics	123	131
anthropology	communications	21	7
anthropology	comparative literature	10	7
anthropology	computer science	9	166
anthropology	earth sciences	6	69
anthropology	economics	4	30
anthropology	education	9	18
anthropology	engineering	124	286
anthropology	english literature	127	190
anthropology	evolutionary biology	152	361
anthropology	history	100	66
anthropology	linguistics	188	80
anthropology	mathematics	7	6
anthropology	middle eastern studies	9	3
anthropology	molecular biology	25	102
anthropology	music	34	80
anthropology	neuroscience	48	34
anthropology	philosophy	8	6
anthropology	physics	0	0
anthropology	political science	5	13
anthropology	psychology	12	210
anthropology	sociology	3	2
anthropology	spanish literature	45	122
anthropology	statistics	6	5
archaeology	anthropology	11	1
archaeology	archaeology	24	10
archaeology	art history	3	4
archaeology	astronomy	12	5
archaeology	biochemistry	11	1
archaeology	chemistry	106	46
archaeology	classics	197	199
archaeology	communications	24	23
archaeology	comparative literature	23	2
archaeology	computer science	10	6
archaeology	earth sciences	1	2
archaeology	economics	9	3
archaeology	education	8	3
archaeology	engineering	1	0
archaeology	english literature	116	4
archaeology	evolutionary biology	19	13
archaeology	history	74	26
archaeology	linguistics	402	247
archaeology	mathematics	0	0
archaeology	middle eastern studies	73	5
archaeology	molecular biology	36	43
archaeology	music	87	52
archaeology	neuroscience	1	1
archaeology	philosophy	47	6
archaeology	physics	115	8
archaeology	political science	170	121
archaeology	psychology	107	285
archaeology	sociology	51	0
archaeology	spanish literature	24	61
archaeology	statistics	40	10
art history	anthropology	32	12
art history	archaeology	235	36
art history	art history	2	0
art history	astronomy	15	1
art history	biochemistry	11	4
art history	chemistry	44	86
art history	classics	62	164
art history	communications	2	3
art history	comparative literature	17	0
art history	computer science	16	4
art history	earth sciences	35	1
art history	economics	106	182
art history	education	86	10
art history	engineering	199	141
art history	english literature	1	1
art history	evolutionary biology	25	5
art history	history	426	130
art history	linguistics	10	13
art history	mathematics	257	300
art history	middle eastern studies	22	9
art history	molecular biology	1	0
art history	music	239	99
art history	neuroscience	3	8
art history	philosophy	37	40
art history	physics	7	0
art history	political science	95	46
art history	psychology	32	28
art history	sociology	28	2
art history	spanish literature	63	24
art history	statistics	1	1
astronomy	anthropology	12	5
astronomy	archaeology	12	13
astronomy	art history	25	43
astronomy	astronomy	14	8
astronomy	biochemistry	205	109
astronomy	chemistry	5	4
astronomy	classics	4	23
astronomy	communications	42	63
astronomy	comparative literature	69	4
astronomy	computer science	41	8
astronomy	earth sciences	69	89
astronomy	economics	46	15
astronomy	education	27	17
astronomy	engineering	31	12
astronomy	english literature	50	23
astronomy	evolutionary biology	22	8
astronomy	history	168	185
astronomy	linguistics	161	50
astronomy	mathematics	20	28
astronomy	middle eastern studies	174	124
astronomy	molecular biology	45	17
astronomy	music	15	23
astronomy	neuroscience	115	26
astronomy	philosophy	8	59
astronomy	physics	51	12
astronomy	political science	130	146
astronomy	psychology	89	162
astronomy	sociology	58	21
astronomy	spanish literature	355	145
astronomy	statistics	88	4
biochemistry	anthropology	145	64
biochemistry	archaeology	24	6
biochemistry	art history	36	51
biochemistry	astronomy	369	98
biochemistry	biochemistry	6	2
biochemistry	chemistry	76	66
biochemistry	classics	12	76
biochemistry	communications	0	1
biochemistry	comparative literature	2	0
biochemistry	computer science	104	11
biochemistry	earth sciences	10	71
biochemistry	economics	13	11
biochemistry	education	159	307
biochemistry	engineering	208	110
biochemistry	english literature	58	13
biochemistry	evolutionary biology	37	114
biochemistry	history	10	23
biochemistry	linguistics	30	3
biochemistry	mathematics	86	120
