field	covariate
anthropology	3.8870381834463337
archaeology	2.864889811753108
art history	2.173290479358727
astronomy	3.5999445962486436
biochemistry	4.10744364935978
chemistry	4.5667197385827665
classics	3.3957228120524925
communications	2.7648150718623112
comparative literature	2.002162887148432
computer science	2.8330185867023276
earth sciences	4.155564948566509
economics	4.560637608069948
education	2.5883265587197224
engineering	3.457528745119343
english literature	2.260754170781752
evolutionary biology	2.3470152621704123
history	3.1572705526194405
linguistics	2.9708495070968874
mathematics	3.177818057926787
middle eastern studies	4.611828818152372
molecular biology	2.4897716476418603
music	3.556691279743365
neuroscience	4.3544773326670345
philosophy	3.1407048792767958
physics	4.269897862856284
political science	4.596918548943314
psychology	4.540856029426729
sociology	4.857830750601616
spanish literature	4.389486583570873
statistics	4.743468864756512
