field	covariate
anthropology	2.8133430462816973
archaeology	3.1919227391983562
art history	4.49727217153133
astronomy	3.2947052834454285
biochemistry	3.85568821506955
chemistry	2.0328626670596903
classics	3.387889828057932
communications	3.1471811729457015
comparative literature	4.044300974855503
computer science	2.4945918898757284
earth sciences	2.062674506302672
economics	3.7064339866005405
education	3.814924241836966
engineering	3.316832273285895
english literature	3.8714008784303147
evolutionary biology	2.412755332654602
history	2.3136713224483
linguistics	3.950823104071684
mathematics	3.5044463755263306
middle eastern studies	2.9924530826566547
molecular biology	3.349905896460991
music	2.9213883312995037
neuroscience	3.268914817775868
philosophy	4.488715665172446
physics	2.3952434454461957
political science	3.396642372330234
psychology	3.2145744953369753
sociology	2.636133502040418
spanish literature	3.124333449317813
statistics	2.6676159453153767
