field	covariate
anthropology	4.318451358969654
archaeology	4.3076399896886866
art history	4.5942772465835535
astronomy	2.45673066520642
biochemistry	2.344608500729745
chemistry	3.6430246558096018
classics	3.7603144214185673
communications	2.9897125356813246
comparative literature	4.56645558057412
computer science	3.7987338188957906
earth sciences	2.4440532655554423
economics	3.9695648774204932
education	2.1357196794338145
engineering	3.6463196563309026
english literature	4.358493443365637
evolutionary biology	4.6591947076728415
history	3.1355773122804553
linguistics	4.357600340325486
mathematics	4.885152386777807
middle eastern studies	2.1181444086333547
molecular biology	4.50365984355314
music	3.680253461610415
neuroscience	2.9202831844056942
philosophy	2.81567015599226
physics	2.9891559812066055
political science	2.60480329642345
psychology	4.588907123626795
sociology	3.940873792234163
spanish literature	4.302280749605329
statistics	4.577780031106149
