field	covariate
anthropology	3.4576917806419485
archaeology	4.417325590485173
art history	2.6660471390935347
astronomy	4.613313770369025
biochemistry	3.189310916514632
chemistry	2.665828196552364
classics	2.1224617713451446
communications	3.260875217344873
comparative literature	4.749068786708934
computer science	3.0527931828979944
earth sciences	3.685063950216063
economics	2.5821583158218915
education	2.6937075399488415
engineering	4.0173026763085655
english literature	4.70996650212739
evolutionary biology	3.3703465227041725
history	4.393367693587937
linguistics	4.888410303190486
mathematics	3.0935972208578484
middle eastern studies	4.900396379750005
molecular biology	3.451502893709809
music	2.9897950040999426
neuroscience	3.0867656938279526
philosophy	2.7707689601927417
physics	4.345759618071197
political science	2.8272807297112443
psychology	3.085266313877151
sociology	4.774887943771139
spanish literature	2.9980053140026897
statistics	3.124981464934978
