field	covariate
anthropology	3.1365947771138805
archaeology	4.921438935123153
art history	2.0648394563603123
astronomy	3.457747618195322
biochemistry	3.8089964966392826
chemistry	3.7810722380772317
classics	2.5512763275409807
communications	3.4331836421447197
comparative literature	2.4232014651855245
computer science	3.934492144130153
earth sciences	4.2447501457959405
economics	3.8594211793823265
education	3.983346670150179
engineering	4.638810188386084
english literature	4.376008541546774
evolutionary biology	4.900609239040868
history	4.246804161309537
linguistics	4.88323434902312
mathematics	2.505194030025357
middle eastern studies	3.7361210591348915
molecular biology	2.9168464752897574
music	3.942414335838403
neuroscience	3.3251360360955857
philosophy	4.98968072527861
physics	2.6928900358016095
political science	4.489985779766032
psychology	3.793734433995481
sociology	4.9756195363951665
spanish literature	3.0564211676244097
statistics	2.038029031264971
