field	covariate
anthropology	2.787861925364962
archaeology	4.3825844973905035
art history	4.461834386253236
astronomy	2.92758366923335
biochemistry	4.2516925989266054
chemistry	3.825357863485846
classics	4.509603322410746
communications	3.5214023768542138
comparative literature	4.550697530901103
computer science	3.0978881755837264
earth sciences	4.698310661763715
economics	3.4924201464932225
education	2.856205818269237
engineering	4.63964666501771
english literature	4.163587400202309
evolutionary biology	3.886749897157146
history	3.374946460636596
linguistics	2.31093189030259
mathematics	3.4353725237130543
middle eastern studies	2.96797901162925
molecular biology	2.7908145319793096
music	3.646129744798594
neuroscience	4.605418029297384
philosophy	4.769124910118816
physics	3.6172412579537587
political science	4.9210540924907695
psychology	2.2952693309089893
sociology	4.265450499788081
spanish literature	3.20887507124481
statistics	4.921677754755324
