from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	4	13
anthropology	archaeology	0	0
anthropology	art history	83	29
anthropology	astronomy	1	11
anthropology	biochemistry	0	3
anthropology	chemistry	3	32
anthropology	classics	63	180
anthropology	communications	75	162
anthropology	comparative literature	0	0
anthropology	computer science	3	25
anthropology	earth sciences	4	10
anthropology	economics	29	31
anthropology	education	2	38
anthropology	engineering	15	48
anthropology	english literature	20	23
anthropology	evolutionary biology	28	277
anthropology	history	41	21
anthropology	linguistics	0	2
anthropology	mathematics	36	65
anthropology	middle eastern studies	4	11
anthropology	molecular biology	69	135
anthropology	music	28	19
anthropology	neuroscience	5	81
anthropology	philosophy	1	5
anthropology	physics	2	4
anthropology	political science	5	18
anthropology	psychology	4	5
anthropology	sociology	16	17
anthropology	spanish literature	10	13
anthropology	statistics	127	268
archaeology	anthropology	22	8
archaeology	archaeology	5	1
archaeology	art history	21	13
archaeology	astronomy	3	1
archaeology	biochemistry	0	4
archaeology	chemistry	18	6
archaeology	classics	9	0
archaeology	communications	25	4
archaeology	comparative literature	8	0
archaeology	computer science	7	3
archaeology	earth sciences	1	0
archaeology	economics	125	34
archaeology	education	67	43
archaeology	engineering	0	1
archaeology	english literature	11	3
archaeology	evolutionary biology	225	37
archaeology	history	40	45
archaeology	linguistics	39	3
archaeology	mathematics	242	161
archaeology	middle eastern studies	11	3
archaeology	molecular biology	0	0
archaeology	music	55	4
archaeology	neuroscience	18	4
archaeology	philosophy	3	1
archaeology	physics	22	2
archaeology	political science	78	3
archaeology	psychology	20	2
archaeology	sociology	2	0
archaeology	spanish literature	5	0
archaeology	statistics	4	0
art history	anthropology	96	89
art history	archaeology	30	33
art history	art history	173	88
art history	astronomy	50	38
art history	biochemistry	167	125
art history	chemistry	60	6
art history	classics	271	312
art history	communications	4	17
art history	comparative literature	75	184
art history	computer science	22	6
art history	earth sciences	25	27
art history	economics	183	55
art history	education	0	0
art history	engineering	122	19
art history	english literature	125	178
art history	evolutionary biology	23	255
art history	history	11	30
art history	linguistics	16	52
art history	mathematics	60	42
art history	middle eastern studies	19	92
art history	molecular biology	34	120
art history	music	8	7
art history	neuroscience	62	54
art history	philosophy	110	196
art history	physics	36	41
art history	political science	618	268
art history	psychology	18	21
art history	sociology	94	50
art history	spanish literature	123	99
art history	statistics	41	32
astronomy	anthropology	77	34
astronomy	archaeology	15	4
astronomy	art history	39	6
astronomy	astronomy	2	0
astronomy	biochemistry	8	2
astronomy	chemistry	45	21
astronomy	classics	78	197
astronomy	communications	135	42
astronomy	comparative literature	13	7
astronomy	computer science	3	8
astronomy	earth sciences	7	4
astronomy	economics	5	22
astronomy	education	119	76
astronomy	engineering	4	4
astronomy	english literature	0	0
astronomy	evolutionary biology	125	66
astronomy	history	245	112
astronomy	linguistics	32	2
astronomy	mathematics	576	124
astronomy	middle eastern studies	5	36
astronomy	molecular biology	50	67
astronomy	music	8	8
astronomy	neuroscience	0	0
astronomy	philosophy	4	0
astronomy	physics	9	4
astronomy	political science	66	14
astronomy	psychology	7	1
astronomy	sociology	16	13
astronomy	spanish literature	1	1
astronomy	statistics	222	110
biochemistry	anthropology	1	4
biochemistry	archaeology	0	0
biochemistry	art history	73	66
biochemistry	astronomy	1	0
biochemistry	biochemistry	9	9
biochemistry	chemistry	16	1
biochemistry	classics	118	157
biochemistry	communications	24	6
biochemistry	comparative literature	5	0
biochemistry	computer science	19	5
biochemistry	earth sciences	18	15
biochemistry	economics	9	21
biochemistry	education	217	62
biochemistry	engineering	17	25
biochemistry	english literature	25	18
biochemistry	evolutionary biology	214	86
biochemistry	history	97	27
biochemistry	linguistics	61	58
biochemistry	mathematics	39	15
biochemistry	middle eastern studies	81	44
biochemistry	molecular biology	154	122
biochemistry	music	15	7
biochemistry	neuroscience	11	2
biochemistry	philosophy	26	13
biochemistry	physics	16	23
biochemistry	political science	7	3
biochemistry	psychology	3	0
biochemistry	sociology	17	0
biochemistry	spanish literature	8	11
biochemistry	statistics	3	6
chemistry	anthropology	43	11
chemistry	archaeology	1	10
chemistry	art history	133	60
chemistry	astronomy	1	0
chemistry	biochemistry	4	1
chemistry	chemistry	19	1
chemistry	classics	94	221
chemistry	communications	109	88
chemistry	comparative literature	4	5
chemistry	computer science	14	1
chemistry	earth sciences	13	0
chemistry	economics	397	132
chemistry	education	19	4
chemistry	engineering	14	0
chemistry	english literature	37	15
chemistry	evolutionary biology	21	10
chemistry	history	141	38
chemistry	linguistics	20	20
chemistry	mathematics	115	67
chemistry	middle eastern studies	17	3
chemistry	molecular biology	53	59
chemistry	music	22	39
chemistry	neuroscience	21	7
chemistry	philosophy	0	0
chemistry	physics	2	13
chemistry	political science	45	31
chemistry	psychology	18	1
chemistry	sociology	0	3
chemistry	spanish literature	2	1
chemistry	statistics	3	20
classics	anthropology	27	47
classics	archaeology	161	73
classics	art history	7	6
classics	astronomy	400	303
classics	biochemistry	3	19
classics	chemistry	142	45
classics	classics	28	110
classics	communications	27	33
classics	comparative literature	14	13
classics	computer science	70	114
classics	earth sciences	10	30
classics	economics	1	10
classics	education	40	52
classics	engineering	95	139
classics	english literature	3	21
classics	evolutionary biology	0	42
classics	history	116	31
classics	linguistics	122	276
classics	mathematics	34	65
classics	middle eastern studies	42	102
classics	molecular biology	27	45
classics	music	37	63
classics	neuroscience	81	33
classics	philosophy	3	4
classics	physics	29	264
classics	political science	9	46
classics	psychology	43	7
classics	sociology	53	68
classics	spanish literature	100	125
classics	statistics	69	20
communications	anthropology	0	101
communications	archaeology	6	24
communications	art history	12	28
communications	astronomy	5	31
communications	biochemistry	202	293
communications	chemistry	29	30
communications	classics	72	339
communications	communications	69	220
communications	comparative literature	29	533
communications	computer science	33	114
communications	earth sciences	70	63
communications	economics	63	55
communications	education	21	71
communications	engineering	5	31
communications	english literature	19	17
communications	evolutionary biology	59	254
communications	history	45	150
communications	linguistics	35	572
communications	mathematics	23	22
communications	middle eastern studies	45	157
communications	molecular biology	30	83
communications	music	7	41
communications	neuroscience	100	169
communications	philosophy	11	29
communications	physics	32	70
communications	political science	119	152
communications	psychology	2	5
communications	sociology	33	109
communications	spanish literature	5	8
communications	statistics	146	82
comparative literature	anthropology	10	6
comparative literature	archaeology	2	0
comparative literature	art history	237	19
comparative literature	astronomy	25	4
comparative literature	biochemistry	1	0
comparative literature	chemistry	20	1
comparative literature	classics	61	22
comparative literature	communications	45	11
comparative literature	comparative literature	7	11
comparative literature	computer science	15	3
comparative literature	earth sciences	25	12
comparative literature	economics	74	199
comparative literature	education	7	2
comparative literature	engineering	6	0
comparative literature	english literature	3	1
comparative literature	evolutionary biology	142	116
comparative literature	history	25	17
comparative literature	linguistics	6	2
comparative literature	mathematics	40	29
comparative literature	middle eastern studies	5	19
comparative literature	molecular biology	69	25
comparative literature	music	12	6
comparative literature	neuroscience	22	10
comparative literature	philosophy	12	5
comparative literature	physics	37	45
comparative literature	political science	31	9
comparative literature	psychology	11	20
comparative literature	sociology	17	15
comparative literature	spanish literature	7	5
comparative literature	statistics	41	6
computer science	anthropology	6	7
computer science	archaeology	0	0
computer science	art history	0	3
computer science	astronomy	18	4
computer science	biochemistry	21	7
computer science	chemistry	2	2
computer science	classics	11	1
computer science	communications	16	3
computer science	comparative literature	15	8
computer science	computer science	17	8
computer science	earth sciences	0	0
computer science	economics	49	26
computer science	education	22	3
computer science	engineering	6	7
computer science	english literature	10	8
computer science	evolutionary biology	204	196
computer science	history	117	18
computer science	linguistics	0	0
computer science	mathematics	86	44
computer science	middle eastern studies	29	1
computer science	molecular biology	198	140
computer science	music	16	1
computer science	neuroscience	110	10
computer science	philosophy	2	2
computer science	physics	11	0
computer science	political science	157	146
computer science	psychology	1	11
computer science	sociology	5	1
computer science	spanish literature	33	10
computer science	statistics	1	1
earth sciences	anthropology	9	3
earth sciences	archaeology	4	2
earth sciences	art history	211	71
earth sciences	astronomy	12	10
earth sciences	biochemistry	8	16
earth sciences	chemistry	10	10
earth sciences	classics	8	4
earth sciences	communications	19	3
earth sciences	comparative literature	31	8
earth sciences	computer science	11	17
earth sciences	earth sciences	19	6
earth sciences	economics	7	18
earth sciences	education	33	11
earth sciences	engineering	0	4
earth sciences	english literature	0	2
earth sciences	evolutionary biology	3	6
earth sciences	history	14	13
earth sciences	linguistics	9	14
earth sciences	mathematics	93	23
earth sciences	middle eastern studies	30	13
earth sciences	molecular biology	24	62
earth sciences	music	0	0
earth sciences	neuroscience	2	15
earth sciences	philosophy	4	31
earth sciences	physics	1	1
earth sciences	political science	10	17
earth sciences	psychology	3	2
earth sciences	sociology	12	26
earth sciences	spanish literature	10	7
earth sciences	statistics	145	52
economics	anthropology	13	4
economics	archaeology	317	166
economics	art history	151	67
economics	astronomy	38	8
economics	biochemistry	294	42
economics	chemistry	31	5
economics	classics	122	55
economics	communications	84	53
economics	comparative literature	121	21
economics	computer science	90	32
economics	earth sciences	9	0
economics	economics	164	24
economics	education	58	0
economics	engineering	53	5
economics	english literature	83	17
economics	evolutionary biology	595	115
economics	history	105	112
economics	linguistics	730	32
economics	mathematics	57	30
economics	middle eastern studies	94	28
economics	molecular biology	197	28
economics	music	125	72
economics	neuroscience	71	22
economics	philosophy	302	212
economics	physics	137	14
economics	political science	81	182
economics	psychology	28	0
economics	sociology	2	2
economics	spanish literature	69	24
economics	statistics	359	74
education	anthropology	87	89
education	archaeology	92	68
education	art history	130	44
education	astronomy	74	170
education	biochemistry	5	2
education	chemistry	9	5
education	classics	8	38
education	communications	21	140
education	comparative literature	349	55
education	computer science	198	135
education	earth sciences	59	24
education	economics	17	8
education	education	60	71
education	engineering	191	26
education	english literature	42	46
education	evolutionary biology	16	53
education	history	5	154
education	linguistics	418	121
education	mathematics	50	102
education	middle eastern studies	32	158
education	molecular biology	40	213
education	music	74	7
education	neuroscience	136	326
education	philosophy	87	629
education	physics	78	44
education	political science	53	25
education	psychology	10	114
education	sociology	206	28
education	spanish literature	36	22
education	statistics	46	51
engineering	anthropology	6	3
engineering	archaeology	1	4
engineering	art history	110	18
engineering	astronomy	31	2
engineering	biochemistry	92	24
engineering	chemistry	3	3
engineering	classics	91	106
engineering	communications	28	6
engineering	comparative literature	23	21
engineering	computer science	37	4
engineering	earth sciences	38	7
engineering	economics	203	29
engineering	education	12	2
engineering	engineering	0	2
engineering	english literature	5	2
engineering	evolutionary biology	108	115
engineering	history	62	78
engineering	linguistics	3	14
engineering	mathematics	69	161
engineering	middle eastern studies	6	2
engineering	molecular biology	249	72
engineering	music	30	9
engineering	neuroscience	11	3
engineering	philosophy	6	2
engineering	physics	0	0
engineering	political science	14	1
engineering	psychology	20	9
engineering	sociology	19	7
engineering	spanish literature	3	0
engineering	statistics	88	130
english literature	anthropology	7	26
english literature	archaeology	33	30
english literature	art history	536	661
english literature	astronomy	2	1
english literature	biochemistry	7	19
english literature	chemistry	1	6
english literature	classics	31	115
english literature	communications	68	52
english literature	comparative literature	0	0
english literature	computer science	2	13
english literature	earth sciences	10	23
english literature	economics	10	36
english literature	education	39	542
english literature	engineering	3	23
english literature	english literature	14	51
english literature	evolutionary biology	12	131
english literature	history	49	90
english literature	linguistics	1	12
english literature	mathematics	4	9
english literature	middle eastern studies	1	4
english literature	molecular biology	5	14
english literature	music	14	20
english literature	neuroscience	0	21
english literature	philosophy	5	98
english literature	physics	3	8
english literature	political science	48	181
english literature	psychology	6	10
english literature	sociology	2	12
english literature	spanish literature	2	2
english literature	statistics	89	371
evolutionary biology	anthropology	135	8
evolutionary biology	archaeology	27	24
evolutionary biology	art history	133	28
evolutionary biology	astronomy	39	35
evolutionary biology	biochemistry	153	13
evolutionary biology	chemistry	83	12
evolutionary biology	classics	16	16
evolutionary biology	communications	126	163
evolutionary biology	comparative literature	154	18
evolutionary biology	computer science	205	43
evolutionary biology	earth sciences	54	62
evolutionary biology	economics	273	120
evolutionary biology	education	17	14
evolutionary biology	engineering	154	91
evolutionary biology	english literature	100	16
evolutionary biology	evolutionary biology	131	123
evolutionary biology	history	58	71
evolutionary biology	linguistics	23	12
evolutionary biology	mathematics	171	88
evolutionary biology	middle eastern studies	43	37
evolutionary biology	molecular biology	151	61
evolutionary biology	music	11	0
evolutionary biology	neuroscience	1	0
evolutionary biology	philosophy	15	19
evolutionary biology	physics	11	4
evolutionary biology	political science	24	21
evolutionary biology	psychology	75	97
evolutionary biology	sociology	36	21
evolutionary biology	spanish literature	60	46
evolutionary biology	statistics	46	30
history	anthropology	33	5
history	archaeology	3	0
history	art history	11	23
history	astronomy	51	14
history	biochemistry	120	25
history	chemistry	65	178
history	classics	29	11
history	communications	26	52
history	comparative literature	200	79
history	computer science	59	62
history	earth sciences	9	0
history	economics	208	38
history	education	69	19
history	engineering	293	110
history	english literature	44	17
history	evolutionary biology	4	2
history	history	16	24
history	linguistics	26	7
history	mathematics	53	8
history	middle eastern studies	16	6
history	molecular biology	94	28
history	music	127	47
history	neuroscience	188	75
history	philosophy	29	5
history	physics	105	87
history	political science	114	52
history	psychology	87	5
history	sociology	0	1
history	spanish literature	70	36
history	statistics	174	108
linguistics	anthropology	0	1
linguistics	archaeology	79	25
linguistics	art history	179	48
linguistics	astronomy	0	16
linguistics	biochemistry	19	44
linguistics	chemistry	1	1
linguistics	classics	62	19
linguistics	communications	89	68
linguistics	comparative literature	20	34
linguistics	computer science	0	0
linguistics	earth sciences	6	12
linguistics	economics	274	297
linguistics	education	16	75
linguistics	engineering	3	12
linguistics	english literature	3	2
linguistics	evolutionary biology	24	73
linguistics	history	27	39
linguistics	linguistics	0	1
linguistics	mathematics	123	18
linguistics	middle eastern studies	7	45
linguistics	molecular biology	128	91
linguistics	music	12	3
linguistics	neuroscience	6	8
linguistics	philosophy	3	1
linguistics	physics	0	1
linguistics	political science	13	2
linguistics	psychology	0	20
linguistics	sociology	39	56
linguistics	spanish literature	4	6
linguistics	statistics	17	33
mathematics	anthropology	86	61
mathematics	archaeology	39	30
mathematics	art history	34	53
mathematics	astronomy	116	218
mathematics	biochemistry	23	136
mathematics	chemistry	121	187
mathematics	classics	1	8
mathematics	communications	59	254
mathematics	comparative literature	33	28
mathematics	computer science	4	7
mathematics	earth sciences	44	320
mathematics	economics	84	290
mathematics	education	171	295
mathematics	engineering	0	1
mathematics	english literature	64	100
mathematics	evolutionary biology	42	66
mathematics	history	23	61
mathematics	linguistics	14	9
mathematics	mathematics	3	6
mathematics	middle eastern studies	43	82
mathematics	molecular biology	42	81
mathematics	music	15	17
mathematics	neuroscience	2	8
mathematics	philosophy	44	112
mathematics	physics	59	38
mathematics	political science	34	268
mathematics	psychology	13	9
mathematics	sociology	193	34
mathematics	spanish literature	48	127
mathematics	statistics	12	13
middle eastern studies	anthropology	13	5
middle eastern studies	archaeology	0	0
middle eastern studies	art history	53	188
