field	covariate
anthropology	2.337155777254944
archaeology	4.111353440698393
art history	2.996089623252128
astronomy	2.8306638210524593
biochemistry	2.682730787192627
chemistry	4.57815470360789
classics	3.014670231865427
communications	3.7764057901734
comparative literature	3.403545772693966
computer science	4.5964382172599425
earth sciences	2.3155694952788894
economics	3.3020815556128555
education	3.020364944824983
engineering	4.773667330860706
english literature	2.1200817919259056
evolutionary biology	4.745889188898471
history	4.2370656260584365
linguistics	4.025980480121126
mathematics	4.550108957471537
middle eastern studies	4.553288110133286
molecular biology	2.749554858361479
music	4.371412693193495
neuroscience	3.978907347164197
philosophy	4.466218116543951
physics	4.394067068068852
political science	4.296679942473812
psychology	3.2453243300994448
sociology	2.25914425585845
spanish literature	3.8050965838967676
statistics	2.8440327550438016
