field	covariate
anthropology	3.5603326692234747
archaeology	3.974675665093772
art history	2.211423065189615
astronomy	3.0318239514449608
biochemistry	2.8006978379270633
chemistry	3.8481104844162655
classics	4.563343440389945
communications	2.2904414132533315
comparative literature	2.4397519874918427
computer science	3.5719335242966586
earth sciences	2.760825819645124
economics	4.76529006810166
education	3.904084708146442
engineering	3.5300166065684913
english literature	2.0959180350377533
evolutionary biology	3.894640352398736
history	2.8073526177921373
linguistics	3.675504446108393
mathematics	2.900562398411952
middle eastern studies	4.9800489466020705
molecular biology	4.611975897142672
music	2.8062722151332364
neuroscience	2.225580418181233
philosophy	3.7960880182683767
physics	2.5624938139520825
political science	4.517437780699703
psychology	2.91640388943805
sociology	3.5359721513286324
spanish literature	2.8762817501018043
statistics	3.375363305460243
