field	covariate
anthropology	3.504864561442827
archaeology	4.87493944401383
art history	3.3320092062747784
astronomy	4.244545199047778
biochemistry	4.747611487812682
chemistry	4.2043666060945535
classics	2.406422712034824
communications	3.0075865091330556
comparative literature	2.7662420997661004
computer science	2.050581930371716
earth sciences	4.027341602582893
economics	2.188710303283231
education	4.264162452015143
engineering	4.77463454974964
english literature	2.379938952150682
evolutionary biology	3.3831935731322225
history	2.2495468479893823
linguistics	3.0116177203476227
mathematics	3.92027672130711
middle eastern studies	4.738839507764213
molecular biology	3.002238265901495
music	3.1712336776455508
neuroscience	4.543074787567904
philosophy	4.4063989122654945
physics	4.902802799605796
political science	4.050409480704305
psychology	3.3734850445939837
sociology	2.615981538363841
spanish literature	2.119514587171255
statistics	2.4080113771604363
