field	covariate
anthropology	4.081318566705748
archaeology	4.792105500563571
art history	4.428089349452842
astronomy	2.0908482544339417
biochemistry	3.0656370325178166
chemistry	3.6887025667594404
classics	2.3875130307034187
communications	2.4217091072722354
comparative literature	3.7107179036381686
computer science	4.46213236086103
earth sciences	3.5820934097082784
economics	2.576223289638645
education	3.7671366116776395
engineering	3.848782437225083
english literature	3.2950515264584315
evolutionary biology	3.102931801423197
history	4.426079611227312
linguistics	3.2973322067533717
mathematics	2.3369210684698287
middle eastern studies	2.0939675203903194
molecular biology	2.0277048155941895
music	2.389539199879919
neuroscience	2.5004649119885554
philosophy	3.1289196716067784
physics	3.2068509652352395
political science	4.477195375146682
psychology	2.0137027666509777
sociology	2.465931149168719
spanish literature	2.2442807490064043
statistics	3.3008258278940525
