field	covariate
anthropology	3.3283262487020346
archaeology	2.013957794744807
art history	2.8768196122588776
astronomy	3.7077062135471963
biochemistry	4.913747277643033
chemistry	4.091659997401543
classics	2.5683660105568182
communications	3.550461984502247
comparative literature	3.4931079214647833
computer science	4.921120537665096
earth sciences	3.062672109093061
economics	3.475082591669814
education	4.437229297564344
engineering	4.671358794448819
english literature	3.872374151220681
evolutionary biology	4.840852049299805
history	2.7259330949775546
linguistics	3.1253005903687354
mathematics	4.318041941224201
middle eastern studies	3.5036164332677115
molecular biology	3.5837084812136837
music	2.892891133389414
neuroscience	3.0782442549113305
philosophy	4.301906126010989
physics	2.1639659099516075
political science	4.705259678790966
psychology	2.3899726333290716
sociology	3.926752529138313
spanish literature	4.114104933054958
statistics	4.735402235936991
