field	covariate
anthropology	3.3557275369496513
archaeology	3.1773461667570366
art history	4.624984152724197
astronomy	4.1648622898450185
biochemistry	3.554624499736426
chemistry	2.928153368263749
classics	2.1551366189361123
communications	2.6085559204834103
comparative literature	2.5423302379328865
computer science	3.274981925989845
earth sciences	2.81429555082253
economics	2.3404082844272263
education	3.089781269572472
engineering	2.065481705598008
english literature	2.670457839822316
evolutionary biology	2.6830301074597536
history	3.566487987800757
linguistics	2.4133331593175535
mathematics	3.537262074214585
middle eastern studies	4.63760927813501
molecular biology	3.0031842181323785
music	3.110442539727561
neuroscience	3.9718515055210384
philosophy	2.3477696729650015
physics	2.6801435597206895
political science	3.539533528785395
psychology	2.2316954975577823
sociology	3.8532910312858557
spanish literature	4.242573396873366
statistics	3.633566170337673
