from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	104	95
anthropology	archaeology	1	1
anthropology	art history	3	50
anthropology	astronomy	80	194
anthropology	biochemistry	2	2
anthropology	chemistry	0	3
anthropology	classics	0	6
anthropology	communications	12	4
anthropology	comparative literature	0	2
anthropology	computer science	13	2
anthropology	earth sciences	18	33
anthropology	economics	56	15
anthropology	education	19	239
anthropology	engineering	6	22
anthropology	english literature	28	181
anthropology	evolutionary biology	61	39
anthropology	history	2	4
anthropology	linguistics	7	2
anthropology	mathematics	3	16
anthropology	middle eastern studies	1	1
anthropology	molecular biology	108	133
anthropology	music	17	9
anthropology	neuroscience	9	7
anthropology	philosophy	162	163
anthropology	physics	9	7
anthropology	political science	3	4
anthropology	psychology	79	140
anthropology	sociology	60	68
anthropology	spanish literature	3	10
anthropology	statistics	91	53
archaeology	anthropology	15	1
archaeology	archaeology	58	15
archaeology	art history	5	3
archaeology	astronomy	8	32
archaeology	biochemistry	4	3
archaeology	chemistry	7	19
archaeology	classics	169	383
archaeology	communications	101	8
archaeology	comparative literature	35	13
archaeology	computer science	48	0
archaeology	earth sciences	0	0
archaeology	economics	179	180
archaeology	education	75	3
archaeology	engineering	10	2
archaeology	english literature	68	12
archaeology	evolutionary biology	369	78
archaeology	history	104	5
archaeology	linguistics	8	3
archaeology	mathematics	2	1
archaeology	middle eastern studies	69	54
archaeology	molecular biology	73	35
archaeology	music	313	76
archaeology	neuroscience	64	7
archaeology	philosophy	124	25
archaeology	physics	137	31
archaeology	political science	1	1
archaeology	psychology	52	31
archaeology	sociology	195	37
archaeology	spanish literature	13	12
archaeology	statistics	1	0
art history	anthropology	0	6
art history	archaeology	31	73
art history	art history	34	25
art history	astronomy	2	0
art history	biochemistry	42	76
art history	chemistry	22	28
art history	classics	11	43
art history	communications	18	1
art history	comparative literature	35	1
art history	computer science	25	1
art history	earth sciences	63	13
art history	economics	10	2
art history	education	24	25
art history	engineering	5	4
art history	english literature	12	9
art history	evolutionary biology	28	3
art history	history	35	2
art history	linguistics	5	15
art history	mathematics	15	0
art history	middle eastern studies	61	21
art history	molecular biology	63	14
art history	music	70	13
art history	neuroscience	87	10
art history	philosophy	1	1
art history	physics	275	58
art history	political science	13	2
art history	psychology	56	19
art history	sociology	67	6
art history	spanish literature	97	37
art history	statistics	14	1
astronomy	anthropology	55	16
astronomy	archaeology	17	3
astronomy	art history	126	12
astronomy	astronomy	5	1
astronomy	biochemistry	5	13
astronomy	chemistry	99	3
astronomy	classics	3	11
astronomy	communications	40	1
astronomy	comparative literature	81	3
astronomy	computer science	9	1
astronomy	earth sciences	14	4
astronomy	economics	12	3
astronomy	education	71	1
astronomy	engineering	23	0
astronomy	english literature	16	15
astronomy	evolutionary biology	69	14
astronomy	history	112	10
astronomy	linguistics	10	9
astronomy	mathematics	0	2
astronomy	middle eastern studies	47	2
astronomy	molecular biology	14	6
astronomy	music	43	4
astronomy	neuroscience	184	15
astronomy	philosophy	11	1
astronomy	physics	235	17
astronomy	political science	12	1
astronomy	psychology	11	1
astronomy	sociology	119	1
astronomy	spanish literature	39	16
astronomy	statistics	112	11
biochemistry	anthropology	47	4
biochemistry	archaeology	236	23
biochemistry	art history	10	18
biochemistry	astronomy	9	23
biochemistry	biochemistry	355	72
biochemistry	chemistry	171	92
biochemistry	classics	127	121
biochemistry	communications	239	23
biochemistry	comparative literature	33	1
biochemistry	computer science	93	4
biochemistry	earth sciences	53	8
biochemistry	economics	39	13
biochemistry	education	96	35
biochemistry	engineering	44	11
biochemistry	english literature	87	16
biochemistry	evolutionary biology	24	1
biochemistry	history	196	13
biochemistry	linguistics	81	64
biochemistry	mathematics	165	25
biochemistry	middle eastern studies	103	23
biochemistry	molecular biology	20	1
biochemistry	music	156	12
biochemistry	neuroscience	96	13
biochemistry	philosophy	34	3
biochemistry	physics	8	7
biochemistry	political science	1	1
biochemistry	psychology	138	3
