field	covariate
anthropology	2.74166066895566
archaeology	3.5186619280096636
art history	2.772018553309788
astronomy	3.6274481901946105
biochemistry	4.09091660022021
chemistry	3.0584331644639002
classics	3.0628549144335717
communications	4.952440568452882
comparative literature	4.286707762027309
computer science	2.919937761
earth sciences	3.4540985329433678
economics	4.77718987036544
education	3.6664269919906016
engineering	2.6642973994828156
english literature	4.908814018786412
evolutionary biology	4.435835060195127
history	2.1137676939947863
linguistics	2.0416416801617774
mathematics	2.061304391102424
middle eastern studies	3.0171426206627827
molecular biology	3.0135898725795665
music	3.986805177553325
neuroscience	2.2012626285642916
philosophy	4.5966952995193635
physics	3.1490938114468325
political science	2.4064013793282593
psychology	3.395820410411693
sociology	3.9235439132517564
spanish literature	3.5127605842308975
statistics	3.3030150764708823
