field	covariate
anthropology	2.2837773676971995
archaeology	2.5729787037901195
art history	4.438988833338381
astronomy	3.1640259185008013
biochemistry	2.534690959076576
chemistry	3.9697085195223556
classics	4.724758207034776
communications	4.782299999789218
comparative literature	3.7262692869183933
computer science	2.949076636528983
earth sciences	2.945842997179928
economics	4.6570156149232815
education	4.347091726082928
engineering	3.0253150288164634
english literature	4.336110785954643
evolutionary biology	2.64541254271996
history	3.8188128881242625
linguistics	4.6124061168772545
mathematics	2.1327452039890114
middle eastern studies	4.56088139094672
molecular biology	3.985935224748771
music	3.611624234005138
neuroscience	3.885150216917183
philosophy	3.717577291536684
physics	3.786211818388155
political science	4.413161001505715
psychology	4.912471479267262
sociology	2.8825118733918558
spanish literature	4.4038827501640085
statistics	3.790755968416917
