field	covariate
anthropology	2.9452233251287603
archaeology	4.347791464797945
art history	4.070164388168367
astronomy	2.8659066773106225
biochemistry	2.6712582059284293
chemistry	2.190970185693918
classics	2.7207847873258943
communications	2.8349491852234836
comparative literature	4.258141064674905
computer science	3.3809253118695004
earth sciences	2.531931934270447
economics	3.1966360314087767
education	3.007925765507271
engineering	4.805586322009706
english literature	4.30858505308319
evolutionary biology	2.5392607907532567
history	4.521210666520865
linguistics	2.591178046576445
mathematics	3.5693109167633215
middle eastern studies	4.060860727268377
molecular biology	4.141845664324173
music	3.0923109784815113
neuroscience	2.2689924918048194
philosophy	3.3664047699817625
physics	4.968142257159721
political science	4.704105130160043
psychology	3.9839511391294695
sociology	2.4274557752431676
spanish literature	2.2289775414781734
statistics	3.3061519784253277
