field	covariate
anthropology	4.73449735252764
archaeology	3.283062502039379
art history	2.7657105429465085
astronomy	3.722422463775894
biochemistry	4.642686042228818
chemistry	4.886318871061984
classics	2.275357012553807
communications	2.3727775245254312
comparative literature	4.468153463487885
computer science	2.33741033540066
earth sciences	3.667950287146384
economics	3.4945459860840398
education	4.602029322203142
engineering	2.5061307569405065
english literature	2.6344302269528623
evolutionary biology	3.3229377175230264
history	2.3655476333934775
linguistics	3.9061083012533495
mathematics	3.366713409276834
middle eastern studies	4.53523692055583
molecular biology	2.7003779309258578
music	3.9571785786305536
neuroscience	2.001104552165439
philosophy	2.6042948775133383
physics	3.8589110848117727
political science	2.050065609913839
psychology	3.630516122457162
sociology	4.077802249035629
spanish literature	2.9029472612143223
statistics	2.3137192544244884
