field	covariate
anthropology	4.186499869719507
archaeology	3.24941113200741
art history	3.113975965274831
astronomy	3.306990926695007
biochemistry	4.397549025966353
chemistry	2.231147574542557
classics	3.276291954016605
communications	4.159605189993819
comparative literature	2.741224510403897
computer science	2.739182894308493
earth sciences	4.103689614972975
economics	4.9317499903433575
education	2.29086428345496
engineering	4.9311362380001995
english literature	3.925807788992052
evolutionary biology	4.700552863014639
history	2.8400108963853268
linguistics	3.550724291981261
mathematics	4.838013236767528
middle eastern studies	3.4429254128221762
molecular biology	2.048264483455762
music	4.444989763477965
neuroscience	4.40444808385717
philosophy	3.6605145181007837
physics	2.567474127539116
political science	3.0952917207373294
psychology	2.749814293921667
sociology	4.343973003660187
spanish literature	2.388044493908161
statistics	3.3161641863864917
