field	covariate
anthropology	2.17302771510345
archaeology	4.8838145882306625
art history	3.481468665919148
astronomy	3.788413706201629
biochemistry	3.436217276393473
chemistry	3.1880246911175627
classics	3.435908166018682
communications	3.971037641494934
comparative literature	4.048383349654632
computer science	2.0107455132657965
earth sciences	3.598058867674256
economics	3.1318351739604617
education	3.2750167197602114
engineering	2.2273622095401264
english literature	3.6834846676328845
evolutionary biology	3.193417245904366
history	3.484264537131816
linguistics	3.5035545371341086
mathematics	4.093059349981234
middle eastern studies	4.517060136981376
molecular biology	4.468131747690859
music	3.7475004566761108
neuroscience	2.008412268766156
philosophy	3.717195698344735
physics	4.8357924924897855
political science	4.050314470357102
psychology	3.595619977610131
sociology	2.853169173325818
spanish literature	4.3333644582970665
statistics	3.696113366525821
