field	covariate
anthropology	3.5819389277278146
archaeology	3.3946868339917264
art history	2.632327717414085
astronomy	2.309948423098372
biochemistry	2.5253177506090414
chemistry	4.727252759117434
classics	3.40162180434354
communications	4.9887600502203195
comparative literature	2.9678866912866315
computer science	3.2485268236437093
earth sciences	4.854683553133917
economics	3.984451836019118
education	2.5616289977468485
engineering	2.3822840868614152
english literature	4.070838100939211
evolutionary biology	2.488124849230448
history	3.878984410235841
linguistics	4.6543503243033895
mathematics	2.537108770508312
middle eastern studies	2.3813825206779455
molecular biology	2.1777131300539994
music	3.4783772558231205
neuroscience	3.3872450212794645
philosophy	4.161735326535297
physics	4.1892639870974335
political science	2.1924401159918183
psychology	2.2478641167774995
sociology	3.764384148247859
spanish literature	2.526766106611074
statistics	2.9209826463109883
