from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	122	24
anthropology	archaeology	13	79
anthropology	art history	61	10
anthropology	astronomy	155	11
anthropology	biochemistry	50	276
anthropology	chemistry	19	65
anthropology	classics	20	97
anthropology	communications	67	32
anthropology	comparative literature	15	25
anthropology	computer science	2	19
anthropology	earth sciences	52	34
anthropology	economics	82	98
anthropology	education	114	285
anthropology	engineering	174	135
anthropology	english literature	77	569
anthropology	evolutionary biology	284	80
anthropology	history	31	2
anthropology	linguistics	33	7
anthropology	mathematics	157	47
anthropology	middle eastern studies	42	4
anthropology	molecular biology	33	8
anthropology	music	14	13
anthropology	neuroscience	79	11
anthropology	philosophy	42	236
anthropology	physics	17	26
anthropology	political science	31	28
anthropology	psychology	5	16
anthropology	sociology	11	38
anthropology	spanish literature	78	49
anthropology	statistics	87	23
archaeology	anthropology	20	5
archaeology	archaeology	26	18
archaeology	art history	1	0
archaeology	astronomy	2	1
archaeology	biochemistry	10	7
archaeology	chemistry	5	3
archaeology	classics	46	14
archaeology	communications	72	23
archaeology	comparative literature	32	0
archaeology	computer science	242	141
archaeology	earth sciences	14	0
archaeology	economics	121	79
archaeology	education	0	0
archaeology	engineering	6	0
archaeology	english literature	329	79
archaeology	evolutionary biology	2	0
archaeology	history	4	0
archaeology	linguistics	3	0
archaeology	mathematics	1	1
archaeology	middle eastern studies	3	0
archaeology	molecular biology	5	3
archaeology	music	16	2
archaeology	neuroscience	3	1
archaeology	philosophy	19	8
archaeology	physics	6	0
archaeology	political science	108	14
archaeology	psychology	237	114
archaeology	sociology	2	2
archaeology	spanish literature	14	8
archaeology	statistics	4	1
art history	anthropology	4	227
art history	archaeology	3	19
art history	art history	0	0
art history	astronomy	0	2
art history	biochemistry	14	53
art history	chemistry	6	29
art history	classics	9	8
art history	communications	3	6
art history	comparative literature	8	20
art history	computer science	15	276
art history	earth sciences	19	3
art history	economics	35	446
art history	education	9	131
art history	engineering	5	1
art history	english literature	18	120
art history	evolutionary biology	26	7
art history	history	22	26
art history	linguistics	0	0
art history	mathematics	6	3
art history	middle eastern studies	5	8
art history	molecular biology	20	59
art history	music	0	2
art history	neuroscience	5	9
art history	philosophy	0	6
art history	physics	13	5
art history	political science	0	0
art history	psychology	35	198
art history	sociology	14	29
art history	spanish literature	29	85
art history	statistics	25	2
astronomy	anthropology	91	117
astronomy	archaeology	2	3
astronomy	art history	7	1
astronomy	astronomy	29	6
astronomy	biochemistry	35	32
astronomy	chemistry	4	3
astronomy	classics	25	22
astronomy	communications	65	13
astronomy	comparative literature	6	9
astronomy	computer science	12	8
