field	covariate
anthropology	2.412371246471089
archaeology	3.6658613554505175
art history	3.2222299186670256
astronomy	3.3330382104457117
biochemistry	4.71033804212893
chemistry	4.035228589473189
classics	4.396332285023034
communications	4.144031621199729
comparative literature	3.371306378100338
computer science	3.602229914070526
earth sciences	2.8638980847883393
economics	2.20610746552211
education	2.7265438978176797
engineering	2.1746931968705305
english literature	4.270963598685702
evolutionary biology	2.3809478803176556
history	4.913744649734965
linguistics	4.638011834252779
mathematics	4.902172700873444
middle eastern studies	2.2270934418047537
molecular biology	3.3152146191455873
music	2.555912594176775
neuroscience	3.2208072531541436
philosophy	3.4659323611739525
physics	2.31932275081887
political science	4.951124171779485
psychology	3.6318006320708656
sociology	3.765278570301153
spanish literature	3.349527187433407
statistics	3.927464005361999
