field	covariate
anthropology	2.824172740947639
archaeology	4.644104961089814
art history	2.401916318599577
astronomy	4.0739058394107674
biochemistry	4.372802041036867
chemistry	4.673458328874321
classics	4.526976343225515
communications	3.6902382797718376
comparative literature	4.050421985683133
computer science	3.84201822547387
earth sciences	4.643307615989693
economics	4.2880160207982945
education	3.17506485314928
engineering	3.786931659265324
english literature	2.64318443375907
evolutionary biology	3.0068968028201426
history	3.8840868320726334
linguistics	3.5461228127401396
mathematics	4.0099666092589965
middle eastern studies	4.471632731770444
molecular biology	2.3508177214272554
music	2.4426833433579107
neuroscience	2.7477702388981964
philosophy	2.105683638914571
physics	2.732349939540917
political science	4.732571553088695
psychology	3.7189319754944776
sociology	2.533075868711259
spanish literature	4.261847939767748
statistics	3.9440138010895796
