field	covariate
anthropology	2.54569390387785
archaeology	4.872872919071382
art history	4.769671238175534
astronomy	2.94507041323548
biochemistry	2.9676636136443393
chemistry	3.422346359805587
classics	4.13546084744433
communications	4.5348881724959185
comparative literature	4.21789083954355
computer science	3.2570650140843354
earth sciences	2.5022644352539336
economics	4.568039942956519
education	3.7915162798722815
engineering	2.8395040333426245
english literature	3.994868728759334
evolutionary biology	4.063601377427203
history	3.604206472562936
linguistics	4.123839460894473
mathematics	2.495740643911205
middle eastern studies	2.1099760603204354
molecular biology	2.2824555970409675
music	4.0937780133162605
neuroscience	4.859528730477226
philosophy	3.229978908470721
physics	2.245897240672511
political science	4.804361339801252
psychology	3.4388373727823724
sociology	4.190625594504395
spanish literature	4.607057381243152
statistics	4.874417995140924
