field	covariate
anthropology	4.4176239993574065
archaeology	2.727415460062227
art history	2.944279875435396
astronomy	2.0860463722867992
biochemistry	4.2630509508645815
chemistry	3.167920287006491
classics	4.098113604871526
communications	2.9405655957746295
comparative literature	4.25529344655018
computer science	3.9536820425857675
earth sciences	3.073425024221031
economics	4.242694095927284
education	4.390463727872272
engineering	4.400918412543272
english literature	4.8740725116896595
evolutionary biology	3.0416845638423675
history	2.000721211219089
linguistics	3.0251841283990863
mathematics	4.540505477242243
middle eastern studies	3.013689203158068
molecular biology	2.752256239050622
music	2.6678928390105288
neuroscience	4.830637537527965
philosophy	2.874045995056899
physics	2.200083711700209
political science	2.1219408770954247
psychology	3.91442532309523
sociology	2.689837217999764
spanish literature	3.011662068618471
statistics	3.7961873932548427
